timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
10787349,-64,-68,-59,-85,-67,-75,-60,-79
10787349,-64,-68,-59,-85,-67,-75,-60,-79
10792677,-66,-67,-61,-85,-65,-77,-62,-75
10802005,-64,-66,-61,-84,-68,-76,-60,-77
10807332,-63,-68,-59,-86,-67,-79,-62,-78
10812660,-63,-68,-59,-84,-65,-77,-63,-78
10812660,-63,-68,-59,-84,-65,-77,-63,-78
10817990,-64,-68,-59,-84,-65,-79,-63,-78
10827318,-66,-69,-61,-83,-68,-78,-61,-79
10832647,-61,-69,-61,-84,-64,-79,-62,-76
10832647,-61,-69,-61,-84,-64,-79,-62,-76
10837976,-63,-68,-63,-81,-71,-77,-63,-77
10848305,-63,-69,-62,-85,-67,-78,-63,-78
10848305,-63,-69,-62,-85,-67,-78,-63,-78
10853637,-63,-68,-61,-83,-67,-81,-60,-79
10862967,-64,-70,-61,-85,-71,-77,-60,-85
10868299,-64,-68,-62,-87,-68,-77,-62,-77
10868299,-64,-68,-62,-87,-68,-77,-62,-77
10873628,-63,-68,-61,-86,-67,-77,-63,-78
10882957,-62,-69,-63,-85,-67,-77,-63,-79
10888286,-62,-68,-62,-85,-66,-77,-61,-77
10893616,-62,-68,-61,-85,-66,-79,-61,-78
10893616,-62,-68,-61,-85,-66,-79,-61,-78
10898946,-62,-68,-62,-82,-65,-77,-63,-78
10908279,-63,-69,-62,-84,-66,-77,-62,-78
10913610,-64,-69,-62,-82,-68,-76,-63,-77
10913610,-64,-69,-62,-82,-68,-76,-63,-77
10918940,-64,-69,-59,-85,-68,-78,-61,-82
10928271,-62,-69,-62,-83,-65,-76,-64,-77
10933599,-63,-69,-62,-85,-67,-77,-60,-77
10938929,-64,-69,-61,-82,-68,-75,-61,-78
11061261,-63,-68,-63,-84,-67,-77,-62,-77
11066590,-62,-69,-61,-82,-65,-78,-63,-77
11071918,-63,-68,-61,-85,-65,-79,-59,-77
11071918,-63,-68,-61,-85,-65,-79,-59,-77
11077246,-64,-68,-61,-84,-64,-78,-62,-77
11086573,-63,-68,-62,-87,-71,-79,-62,-75
11091903,-64,-70,-60,-83,-69,-78,-59,-78
11097231,-63,-68,-62,-85,-69,-78,-62,-77
11102561,-62,-67,-61,-83,-65,-78,-62,-78
11102561,-62,-67,-61,-83,-65,-78,-62,-78
11107892,-62,-69,-62,-84,-70,-75,-63,-78
11117220,-61,-67,-61,-85,-66,-77,-63,-77
11122550,-62,-69,-62,-86,-67,-78,-61,-78
11127877,-63,-70,-64,-83,-69,-77,-63,-78
11127877,-63,-70,-64,-83,-69,-77,-63,-78
11133204,-63,-70,-62,-83,-69,-78,-61,-77
11142532,-63,-69,-63,-82,-63,-85,-62,-76
11147859,-61,-69,-62,-85,-68,-78,-62,-76
11147859,-61,-69,-62,-85,-68,-78,-62,-76
11153191,-63,-69,-61,-86,-68,-79,-59,-78
11162519,-63,-68,-63,-84,-68,-78,-62,-78
11167850,-64,-68,-60,-84,-68,-78,-63,-77
11173180,-63,-69,-62,-84,-67,-84,-62,-78
11173180,-63,-69,-62,-84,-67,-84,-62,-78
11178509,-62,-68,-62,-84,-69,-77,-63,-78
11187837,-65,-68,-63,-85,-65,-78,-61,-78
11193165,-63,-69,-62,-83,-65,-77,-63,-78
11193165,-63,-69,-62,-83,-65,-77,-63,-78
11198493,-63,-68,-63,-85,-69,-78,-62,-77
11207825,-63,-70,-62,-83,-69,-82,-62,-78
