timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
14902150,-77,-84,-74,-69,-66,-85,-72,-86
14907476,-72,-85,-72,-73,-70,-81,-73,-84
14907476,-72,-85,-72,-73,-70,-81,-73,-84
14912803,-73,-88,-72,-70,-77,-80,-74,-81
14922130,-72,-87,-72,-71,-70,-81,-75,-84
14927458,-72,-85,-73,-72,-70,-79,-77,-84
14927458,-72,-85,-73,-72,-70,-79,-77,-84
14932785,-73,-85,-70,-73,-72,-79,-75,-83
14942114,-72,-92,-70,-71,-70,-81,-76,-83
14947442,-79,-86,-73,-70,-67,-82,-70,-82
14952769,-78,-84,-73,-70,-68,-78,-71,-81
14952769,-78,-84,-73,-70,-68,-78,-71,-81
14958098,-75,-84,-76,-71,-72,-80,-70,-80
14958098,-75,-84,-76,-71,-72,-80,-70,-80
14968425,-78,-84,-73,-68,-72,-79,-71,-79
14977753,-76,-83,-71,-70,-71,-80,-71,-79
14983080,-81,-89,-73,-71,-66,-77,-69,-80
14983080,-81,-89,-73,-71,-66,-77,-69,-80
14988408,-81,-85,-74,-71,-71,-81,-70,-81
14997734,-77,-87,-73,-70,-70,-80,-69,-81
15003060,-77,-86,-73,-71,-69,-80,-72,-83
15003060,-77,-86,-73,-71,-69,-80,-72,-83
15008387,-74,-88,-75,-71,-71,-81,-71,-85
15017714,-76,-84,-75,-70,-72,-81,-72,-87
15023041,-71,-83,-76,-69,-68,-81,-72,-85
15028368,-75,-84,-76,-73,-68,-80,-71,-86
15028368,-75,-84,-76,-73,-68,-80,-71,-86
15033696,-72,-86,-73,-72,-67,-80,-68,-85
15043022,-75,-85,-77,-72,-65,-81,-72,-83
15048349,-76,-87,-71,-71,-67,-87,-73,-87
15053677,-74,-89,-76,-72,-71,-81,-71,-87
15053677,-74,-89,-76,-72,-71,-81,-71,-87
15059003,-72,-84,-77,-72,-69,-81,-70,-89
15068331,-73,-85,-72,-73,-67,-81,-73,-84
15073658,-72,-85,-74,-70,-69,-86,-71,-86
15078984,-75,-88,-74,-70,-69,-83,-70,-84
15078984,-75,-88,-74,-70,-69,-83,-70,-84
15084312,-77,-91,-76,-68,-70,-82,-73,-82
15093638,-75,-89,-78,-71,-73,-82,-74,-83
15098965,-78,-84,-72,-70,-71,-81,-72,-89
15098965,-78,-84,-72,-70,-71,-81,-72,-89
15104294,-76,-93,-75,-70,-69,-80,-79,-82
15113620,-72,-86,-76,-70,-70,-80,-78,-83
15118947,-76,-84,-74,-67,-69,-79,-72,-83
15118947,-76,-84,-74,-67,-69,-79,-72,-83
15124274,-80,-85,-75,-70,-70,-81,-71,-87
15133602,-78,-85,-72,-71,-67,-79,-74,-86
15138930,-73,-88,-78,-69,-69,-81,-69,-90
15144256,-75,-86,-75,-69,-66,-81,-71,-82
15144256,-75,-86,-75,-69,-66,-81,-71,-82
15149583,-73,-84,-74,-71,-67,-79,-72,-83
15158911,-76,-87,-74,-71,-62,-79,-73,-83
15164238,-77,-85,-73,-75,-69,-77,-73,-82
15164238,-77,-85,-73,-75,-69,-77,-73,-82
15169566,-76,-86,-74,-73,-65,-84,-73,-84
15178893,-75,-86,-76,-69,-68,-79,-74,-83
15184223,-71,-87,-74,-71,-69,-81,-73,-84
15189555,-76,-86,-75,-69,-66,-80,-73,-85
15194883,-73,-87,-74,-69,-70,-79,-72,-83
