timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
13061997,-81,-84,-76,-85,-69,-85,-87,-89
13071324,-79,-83,-74,-85,-68,-84,-85,-93
13076653,-78,-83,-74,-85,-69,-85,-85,-91
13076653,-78,-83,-74,-85,-69,-85,-85,-91
13081981,-78,-78,-74,-85,-66,-84,-84,-90
13091308,-77,-79,-74,-85,-68,-81,-85,-92
13096635,-77,-82,-73,-85,-68,-85,-85,-88
13101962,-76,-81,-74,-85,-69,-83,-87,-92
13101962,-76,-81,-74,-85,-69,-83,-87,-92
13107294,-76,-82,-74,-84,-68,-88,-84,-91
13116621,-77,-83,-75,-85,-69,-89,-84,-90
13121952,-78,-82,-74,-85,-69,-91,-84,-90
13127282,-75,-83,-71,-85,-71,-84,-83,-93
13132609,-77,-81,-75,-78,-68,-90,-84,-91
13132609,-77,-81,-75,-78,-68,-90,-84,-91
13137943,-78,-83,-71,-86,-69,-85,-85,-89
13147271,-75,-83,-73,-86,-69,-84,-84,-90
13152599,-83,-78,-75,-84,-69,-86,-83,-91
13152599,-83,-78,-75,-84,-69,-86,-83,-91
13157928,-78,-83,-74,-85,-68,-85,-82,-89
13167255,-76,-83,-73,-86,-69,-84,-86,-90
13172585,-77,-84,-74,-84,-69,-87,-85,-86
13177914,-77,-82,-74,-84,-70,-85,-84,-91
13177914,-77,-82,-74,-84,-70,-85,-84,-91
13183244,-77,-82,-72,-85,-68,-85,-85,-89
13192572,-74,-82,-72,-84,-68,-84,-89,-91
13197902,-73,-82,-73,-85,-69,-86,-81,-93
13197902,-73,-82,-73,-85,-69,-86,-81,-93
13203231,-75,-83,-71,-82,-67,-83,-86,-93
13212561,-79,-82,-72,-85,-69,-86,-85,-91
13217890,-79,-84,-72,-86,-68,-85,-86,-88
13217890,-79,-84,-72,-86,-68,-85,-86,-88
13223218,-81,-82,-72,-85,-69,-83,-85,-90
13232547,-75,-83,-73,-85,-68,-89,-85,-91
13237875,-73,-80,-73,-85,-68,-91,-88,-89
13237875,-73,-80,-73,-85,-68,-91,-88,-89
13243202,-75,-80,-72,-84,-70,-92,-85,-90
13243202,-75,-80,-72,-84,-70,-92,-85,-90
13253530,-73,-82,-72,-85,-70,-86,-88,-93
13262860,-79,-90,-73,-84,-70,-84,-89,-89
13268189,-75,-82,-72,-90,-69,-86,-86,-92
13268189,-75,-82,-72,-90,-69,-86,-86,-92
13273518,-77,-82,-72,-85,-69,-86,-88,-90
13282847,-78,-83,-71,-84,-69,-83,-86,-90
13288177,-75,-83,-72,-85,-68,-84,-85,-93
13293505,-77,-83,-72,-85,-69,-85,-83,-91
13298834,-77,-81,-72,-84,-67,-84,-85,-92
13298834,-77,-81,-72,-84,-67,-84,-85,-92
13304165,-78,-82,-72,-84,-67,-86,-89,-90
13313493,-79,-90,-72,-85,-68,-81,-84,-90
13318822,-77,-81,-73,-78,-68,-84,-87,-89
13318822,-77,-81,-73,-78,-68,-84,-87,-89
13324151,-75,-82,-74,-82,-68,-91,-87,-92
13333479,-74,-83,-72,-82,-69,-84,-87,-91
13338806,-75,-82,-73,-84,-66,-84,-88,-92
13338806,-75,-82,-73,-84,-66,-84,-88,-92
13344133,-76,-83,-73,-85,-70,-84,-79,-94
