timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
10358370,-84,-85,-80,-85,-67,-73,-86,-89
10363700,-80,-83,-84,-79,-66,-76,-83,-97
10369027,-82,-86,-79,-82,-67,-76,-90,-92
10374355,-83,-87,-81,-81,-68,-77,-84,-95
10374355,-83,-87,-81,-81,-68,-77,-84,-95
10379684,-78,-83,-82,-80,-67,-75,-94,-93
10389013,-81,-89,-86,-80,-65,-76,-82,-92
10394340,-81,-85,-83,-82,-67,-76,-84,-93
10394340,-81,-85,-83,-82,-67,-76,-84,-93
10399668,-81,-85,-80,-80,-69,-74,-87,-94
10408997,-82,-85,-86,-80,-68,-76,-84,-96
10414328,-81,-84,-79,-79,-65,-76,-85,-96
10419658,-84,-84,-79,-83,-68,-77,-84,-96
10419658,-84,-84,-79,-83,-68,-77,-84,-96
10424988,-84,-85,-78,-81,-67,-76,-88,-93
10434318,-83,-84,-77,-81,-66,-72,-83,-94
10439647,-85,-84,-77,-80,-66,-76,-83,-92
10444974,-84,-81,-77,-79,-65,-74,-86,-94
10444974,-84,-81,-77,-79,-65,-74,-86,-94
10450305,-83,-79,-77,-83,-66,-74,-86,-92
10459636,-78,-83,-76,-88,-68,-76,-85,-86
10464965,-85,-82,-76,-79,-69,-74,-84,-91
10470293,-80,-92,-83,-79,-70,-79,-90,-89
10470293,-80,-92,-83,-79,-70,-79,-90,-89
10475624,-85,-86,-81,-84,-74,-78,-76,-89
10484953,-86,-84,-78,-82,-67,-77,-76,-93
10490282,-82,-82,-76,-82,-66,-76,-84,-90
10495613,-83,-84,-76,-79,-70,-74,-82,-95
10495613,-83,-84,-76,-79,-70,-74,-82,-95
10500943,-82,-83,-78,-80,-68,-75,-82,-94
10510274,-80,-84,-80,-81,-65,-73,-81,-94
10515603,-80,-85,-77,-81,-67,-78,-81,-92
10520935,-85,-84,-78,-81,-68,-74,-84,-97
10520935,-85,-84,-78,-81,-68,-74,-84,-97
10526266,-82,-84,-76,-82,-68,-75,-82,-90
10535595,-83,-85,-79,-81,-68,-76,-81,-91
10540924,-83,-85,-79,-83,-69,-75,-79,-90
10546254,-82,-85,-80,-79,-67,-75,-81,-92
10551583,-85,-85,-77,-81,-65,-76,-83,-93
10551583,-85,-85,-77,-81,-65,-76,-83,-93
10556911,-85,-84,-78,-81,-67,-75,-83,-94
10566239,-84,-85,-77,-80,-66,-76,-82,-96
10571567,-86,-85,-79,-83,-67,-76,-87,-92
10576896,-87,-84,-76,-84,-66,-75,-83,-93
10582226,-83,-85,-77,-81,-67,-76,-82,-90
10582226,-83,-85,-77,-81,-67,-76,-82,-90
10587556,-83,-83,-77,-81,-66,-76,-83,-93
10596886,-88,-84,-78,-83,-70,-75,-84,-94
10602214,-85,-84,-78,-79,-70,-76,-81,-93
10602214,-85,-84,-78,-79,-70,-76,-81,-93
10607543,-83,-83,-78,-90,-70,-76,-78,-92
10616874,-83,-85,-78,-74,-72,-74,-80,-89
10622202,-83,-86,-80,-81,-71,-75,-81,-93
10622202,-83,-86,-80,-81,-71,-75,-81,-93
10627533,-82,-85,-80,-80,-70,-75,-79,-94
10636862,-84,-85,-81,-78,-70,-75,-83,-93
10642190,-85,-84,-77,-85,-69,-76,-85,-94
10647518,-88,-84,-78,-81,-69,-76,-81,-93
10647518,-88,-84,-78,-81,-69,-76,-81,-93
