timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
8299114,-70,-76,-73,-76,-54,-82,-67,-74
8308444,-68,-73,-82,-81,-53,-80,-68,-72
8313775,-68,-74,-73,-79,-53,-87,-66,-71
8319104,-69,-73,-74,-77,-52,-86,-68,-73
8319104,-69,-73,-74,-77,-52,-86,-68,-73
8324432,-70,-76,-74,-75,-73,-86,-69,-73
8333760,-70,-76,-77,-77,-53,-84,-65,-72
8339089,-70,-78,-81,-78,-56,-78,-69,-68
8339089,-70,-78,-81,-78,-56,-78,-69,-68
8344418,-70,-73,-82,-77,-53,-78,-67,-71
8353747,-69,-83,-70,-78,-53,-79,-75,-74
8359075,-69,-78,-74,-79,-55,-74,-68,-71
8364403,-78,-80,-72,-81,-53,-84,-66,-74
8364403,-78,-80,-72,-81,-53,-84,-66,-74
8369734,-71,-78,-77,-80,-46,-78,-78,-76
8379062,-72,-74,-74,-74,-54,-79,-66,-78
8384391,-72,-74,-74,-78,-52,-81,-66,-73
8389721,-72,-75,-75,-79,-54,-79,-67,-72
8389721,-72,-75,-75,-79,-54,-79,-67,-72
8395050,-72,-74,-74,-80,-54,-79,-67,-73
8404377,-72,-76,-75,-80,-53,-80,-67,-72
8409706,-70,-74,-76,-79,-53,-77,-65,-72
8409706,-70,-74,-76,-79,-53,-77,-65,-72
8415034,-71,-75,-77,-79,-53,-78,-67,-72
8424365,-72,-79,-76,-82,-53,-79,-66,-71
8429694,-72,-76,-74,-77,-51,-79,-65,-72
8435022,-70,-70,-71,-74,-52,-83,-66,-73
8435022,-70,-70,-71,-74,-52,-83,-66,-73
8440352,-72,-75,-73,-80,-53,-90,-68,-72
8449681,-79,-74,-77,-80,-53,-79,-65,-73
8455010,-75,-73,-77,-79,-53,-83,-66,-73
8455010,-75,-73,-77,-79,-53,-83,-66,-73
8460340,-81,-75,-76,-78,-52,-84,-77,-76
8469670,-76,-73,-83,-77,-52,-80,-68,-70
8474999,-78,-74,-80,-81,-52,-78,-70,-75
8474999,-78,-74,-80,-81,-52,-78,-70,-75
8480328,-71,-76,-81,-81,-53,-78,-68,-73
8489656,-75,-75,-76,-78,-54,-80,-70,-70
8494983,-75,-74,-73,-78,-52,-87,-71,-71
8494983,-75,-74,-73,-78,-52,-87,-71,-71
8500311,-70,-72,-80,-74,-55,-79,-68,-78
8510641,-76,-71,-74,-79,-54,-80,-67,-89
8510641,-76,-71,-74,-79,-54,-80,-67,-89
8515970,-79,-69,-80,-80,-53,-86,-66,-73
8525301,-77,-78,-79,-80,-57,-81,-69,-73
8530630,-73,-74,-73,-79,-54,-82,-65,-74
8530630,-73,-74,-73,-79,-54,-82,-65,-74
8535959,-74,-74,-72,-81,-52,-87,-66,-74
8545289,-76,-77,-75,-80,-53,-75,-65,-84
8550618,-77,-77,-72,-82,-53,-82,-65,-82
8550618,-77,-77,-72,-82,-53,-82,-65,-82
8555948,-76,-77,-71,-81,-53,-79,-65,-80
8565276,-79,-75,-72,-81,-53,-80,-65,-85
8570607,-77,-75,-74,-83,-53,-78,-67,-82
8575937,-74,-77,-73,-79,-54,-80,-65,-82
8575937,-74,-77,-73,-79,-54,-80,-65,-82
8581266,-77,-74,-72,-78,-52,-82,-68,-83
8590593,-73,-74,-80,-82,-53,-78,-68,-71
