timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
3995877,-56,-82,-72,-82,-65,-94,-77,-81
3995877,-56,-82,-72,-82,-65,-94,-77,-81
4001207,-56,-80,-70,-81,-67,-95,-78,-80
4010537,-56,-82,-72,-81,-68,-95,-76,-81
4015865,-56,-76,-72,-81,-67,-94,-81,-80
4021196,-54,-78,-72,-82,-67,-95,-77,-80
4026524,-53,-83,-72,-82,-69,-95,-80,-80
4026524,-53,-83,-72,-82,-69,-95,-80,-80
4031852,-56,-79,-74,-82,-67,-93,-78,-78
4041181,-57,-80,-72,-81,-67,-95,-78,-78
4046510,-57,-80,-72,-81,-67,-96,-77,-79
4051842,-56,-81,-71,-81,-72,-96,-78,-80
4051842,-56,-81,-71,-81,-72,-96,-78,-80
4057173,-55,-81,-72,-80,-66,-95,-78,-77
4066504,-57,-80,-72,-85,-66,-95,-79,-81
4071835,-57,-81,-72,-83,-68,-95,-77,-80
4077163,-56,-80,-73,-82,-68,-95,-77,-80
4077163,-56,-80,-73,-82,-68,-95,-77,-80
4082495,-57,-80,-73,-82,-67,-97,-77,-81
4091825,-57,-80,-74,-82,-68,-95,-77,-80
4097155,-56,-82,-71,-81,-68,-95,-77,-80
4097155,-56,-82,-71,-81,-68,-95,-77,-80
4102483,-56,-80,-72,-81,-67,-97,-77,-80
4111812,-57,-79,-71,-82,-67,-94,-79,-81
4117141,-56,-83,-80,-81,-67,-94,-79,-80
4122473,-57,-82,-73,-81,-67,-96,-77,-82
4122473,-57,-82,-73,-81,-67,-96,-77,-82
4127805,-56,-80,-70,-81,-68,-96,-78,-78
4127805,-56,-80,-70,-81,-68,-96,-78,-78
4138134,-56,-82,-73,-82,-68,-93,-77,-81
4147462,-56,-82,-73,-81,-66,-95,-76,-80
4152791,-57,-82,-73,-82,-67,-95,-76,-80
4152791,-57,-82,-73,-82,-67,-95,-76,-80
4158120,-58,-82,-72,-81,-68,-96,-76,-81
4168449,-56,-80,-72,-82,-66,-92,-77,-80
4173777,-57,-80,-72,-81,-67,-95,-77,-81
4173777,-57,-80,-72,-81,-67,-95,-77,-81
4179108,-55,-81,-73,-80,-73,-93,-77,-79
4188437,-57,-81,-69,-82,-70,-92,-83,-80
4193769,-56,-81,-72,-81,-68,-93,-77,-81
4199097,-56,-79,-73,-82,-65,-98,-77,-80
4199097,-56,-79,-73,-82,-65,-98,-77,-80
4204425,-56,-81,-73,-81,-67,-91,-78,-80
4213753,-56,-78,-73,-81,-68,-94,-79,-79
4219083,-56,-77,-71,-82,-68,-94,-78,-80
4219083,-56,-77,-71,-82,-68,-94,-78,-80
4224412,-57,-81,-72,-81,-68,-94,-75,-80
4233741,-57,-81,-69,-80,-67,-93,-78,-82
4239070,-57,-80,-71,-82,-69,-94,-78,-80
4239070,-57,-80,-71,-82,-69,-94,-78,-80
4244399,-56,-79,-71,-81,-69,-98,-78,-80
4244399,-56,-79,-71,-81,-69,-98,-78,-80
4254728,-57,-84,-72,-82,-70,-94,-77,-77
4264056,-57,-81,-70,-83,-69,-94,-77,-80
4269387,-57,-81,-72,-82,-67,-95,-79,-82
4274715,-57,-82,-71,-79,-69,-98,-76,-80
4274715,-57,-82,-71,-79,-69,-98,-76,-80
4280043,-57,-80,-71,-81,-67,-94,-76,-79
4289374,-56,-81,-71,-73,-68,-94,-78,-78
