timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
13428786,-66,-80,-74,-84,-64,-87,-84,-88
13428786,-66,-80,-74,-84,-64,-87,-84,-88
13434114,-66,-79,-73,-86,-67,-88,-85,-86
13443442,-66,-80,-72,-87,-67,-89,-87,-88
13448770,-65,-79,-72,-88,-67,-87,-86,-87
13454097,-66,-79,-73,-85,-68,-87,-82,-86
13454097,-66,-79,-73,-85,-68,-87,-82,-86
13459424,-67,-80,-73,-88,-67,-88,-83,-86
13468751,-68,-80,-73,-86,-68,-87,-84,-86
13474080,-64,-80,-73,-86,-68,-88,-84,-86
13479407,-67,-79,-73,-86,-68,-87,-84,-87
13479407,-67,-79,-73,-86,-68,-87,-84,-87
13484735,-65,-80,-72,-84,-68,-87,-80,-87
13494064,-67,-80,-74,-86,-68,-87,-86,-85
13499391,-66,-80,-75,-88,-66,-88,-84,-87
13504720,-70,-80,-72,-89,-68,-86,-86,-87
13504720,-70,-80,-72,-89,-68,-86,-86,-87
13510048,-67,-78,-73,-87,-68,-88,-86,-87
13519376,-65,-80,-73,-87,-69,-88,-85,-87
13524704,-66,-79,-71,-88,-69,-87,-84,-87
13530032,-66,-78,-72,-87,-72,-89,-88,-83
13530032,-66,-78,-72,-87,-72,-89,-88,-83
13535359,-66,-79,-72,-87,-67,-89,-87,-86
13544688,-68,-80,-72,-86,-68,-89,-86,-86
13550017,-66,-81,-73,-86,-68,-88,-85,-87
13555345,-64,-80,-75,-87,-69,-88,-85,-87
13555345,-64,-80,-75,-87,-69,-88,-85,-87
13560673,-66,-79,-73,-84,-69,-89,-86,-87
13570000,-66,-79,-72,-82,-68,-87,-87,-87
13575333,-64,-80,-72,-84,-68,-86,-86,-83
13575333,-64,-80,-72,-84,-68,-86,-86,-83
13580661,-66,-80,-72,-86,-70,-87,-89,-85
13580661,-66,-80,-72,-86,-70,-87,-89,-85
13590989,-67,-79,-73,-85,-68,-85,-87,-86
13600317,-65,-79,-73,-86,-73,-88,-86,-85
13605646,-64,-80,-72,-85,-67,-87,-85,-87
13610975,-67,-79,-73,-82,-66,-86,-86,-84
13610975,-67,-79,-73,-82,-66,-86,-86,-84
13616302,-73,-79,-71,-85,-66,-88,-86,-86
13625632,-68,-79,-73,-88,-67,-88,-86,-88
13630960,-65,-77,-72,-83,-69,-89,-87,-86
13636287,-67,-80,-74,-86,-68,-87,-85,-86
13641615,-66,-80,-73,-86,-68,-88,-86,-86
13641615,-66,-80,-73,-86,-68,-88,-86,-86
13646945,-67,-80,-73,-85,-67,-87,-88,-86
13656272,-66,-80,-73,-87,-67,-87,-87,-85
13661599,-67,-79,-73,-86,-66,-88,-85,-86
13666926,-66,-78,-73,-84,-66,-88,-83,-87
13666926,-66,-78,-73,-84,-66,-88,-83,-87
13672255,-67,-78,-73,-86,-69,-87,-84,-86
13681582,-65,-80,-73,-87,-67,-87,-85,-86
13686910,-67,-80,-73,-85,-68,-87,-84,-84
13686910,-67,-80,-73,-85,-68,-87,-84,-84
13692238,-67,-80,-72,-86,-66,-87,-85,-86
13701566,-69,-78,-72,-86,-67,-87,-85,-86
13706895,-67,-80,-72,-84,-67,-87,-83,-85
13712222,-67,-80,-74,-85,-73,-89,-85,-86
13717550,-66,-82,-71,-84,-67,-86,-85,-89
13717550,-66,-82,-71,-84,-67,-86,-85,-89
