timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
11735642,-61,-77,-56,-79,-70,-86,-67,-76
11744969,-60,-77,-55,-79,-71,-83,-68,-79
11750297,-62,-77,-57,-79,-72,-85,-68,-78
11755625,-61,-76,-56,-83,-79,-86,-69,-79
11755625,-61,-76,-56,-83,-79,-86,-69,-79
11760954,-62,-77,-53,-80,-70,-86,-69,-85
11770283,-61,-77,-57,-79,-69,-84,-69,-85
11775611,-62,-77,-57,-79,-70,-82,-69,-79
11780939,-61,-77,-53,-79,-71,-86,-69,-79
11780939,-61,-77,-53,-79,-71,-86,-69,-79
11786269,-60,-77,-56,-79,-72,-86,-69,-75
11795601,-60,-74,-56,-79,-72,-85,-70,-78
11800932,-62,-79,-56,-80,-73,-86,-68,-79
11800932,-62,-79,-56,-80,-73,-86,-68,-79
11806263,-72,-75,-55,-79,-72,-84,-68,-79
11815591,-59,-77,-56,-79,-69,-84,-68,-78
11820919,-62,-77,-55,-81,-73,-85,-68,-79
11820919,-62,-77,-55,-81,-73,-85,-68,-79
11826247,-62,-75,-56,-78,-73,-84,-68,-85
11826247,-62,-75,-56,-78,-73,-84,-68,-85
11836575,-61,-77,-58,-78,-74,-84,-68,-78
11845904,-61,-77,-56,-78,-72,-84,-68,-79
11851232,-63,-74,-56,-80,-73,-87,-68,-84
11851232,-63,-74,-56,-80,-73,-87,-68,-84
11856563,-61,-77,-54,-82,-69,-84,-68,-77
11865893,-61,-76,-57,-79,-73,-85,-69,-84
11871221,-62,-77,-56,-79,-73,-85,-68,-75
11876554,-62,-77,-56,-80,-72,-89,-76,-78
11876554,-62,-77,-56,-80,-72,-89,-76,-78
11881884,-63,-75,-56,-79,-72,-85,-70,-81
11891214,-63,-77,-56,-79,-72,-85,-69,-77
11896545,-61,-77,-55,-80,-71,-84,-70,-78
11896545,-61,-77,-55,-80,-71,-84,-70,-78
11901878,-61,-76,-56,-80,-73,-88,-68,-78
11911206,-61,-73,-57,-80,-72,-88,-67,-74
11916534,-62,-77,-57,-80,-74,-84,-67,-76
11921864,-62,-79,-55,-80,-73,-86,-70,-78
11921864,-62,-79,-55,-80,-73,-86,-70,-78
11927192,-63,-78,-56,-81,-73,-87,-68,-79
11936523,-62,-75,-58,-80,-77,-85,-69,-74
11941854,-61,-76,-55,-78,-75,-88,-67,-79
11941854,-61,-76,-55,-78,-75,-88,-67,-79
11947183,-61,-77,-55,-81,-78,-86,-68,-78
11956518,-61,-76,-56,-79,-78,-83,-67,-78
11961850,-71,-76,-56,-79,-72,-88,-70,-77
11967178,-61,-76,-56,-79,-76,-87,-67,-77
11967178,-61,-76,-56,-79,-76,-87,-67,-77
11972509,-61,-77,-56,-81,-73,-86,-67,-76
11981841,-61,-76,-59,-75,-79,-84,-70,-75
11987169,-62,-78,-56,-80,-74,-84,-69,-76
11987169,-62,-78,-56,-80,-74,-84,-69,-76
11992501,-61,-77,-57,-79,-73,-83,-67,-77
12001832,-61,-76,-55,-74,-73,-85,-70,-78
12007164,-72,-81,-72,-79,-72,-79,-68,-80
12012492,-61,-75,-72,-80,-72,-83,-68,-78
12012492,-61,-75,-72,-80,-72,-83,-68,-78
12017821,-62,-78,-56,-80,-74,-87,-68,-84
