timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
4421381,-67,-70,-65,-87,-64,-80,-71,-87
4426911,-65,-63,-70,-83,-64,-82,-75,-87
4426911,-65,-63,-70,-83,-64,-82,-75,-87
4432441,-65,-68,-74,-88,-64,-78,-73,-88
4441971,-66,-71,-68,-86,-62,-83,-68,-84
4441971,-66,-71,-68,-86,-62,-83,-68,-84
4447500,-63,-69,-76,-90,-65,-83,-75,-84
4456828,-59,-52,-56,-85,-64,-80,-69,-81
4462156,-60,-52,-55,-84,-64,-78,-74,-80
4462156,-60,-52,-55,-84,-64,-78,-74,-80
4467685,-63,-51,-55,-87,-66,-80,-70,-83
4477215,-63,-66,-61,-88,-72,-84,-69,-81
4482743,-80,-64,-65,-88,-59,-87,-73,-88
4482743,-80,-64,-65,-88,-59,-87,-73,-88
4488071,-74,-63,-69,-85,-62,-83,-74,-86
4497602,-66,-53,-61,-84,-75,-82,-65,-81
4497602,-66,-53,-61,-84,-75,-82,-65,-81
4503131,-61,-54,-70,-89,-67,-85,-61,-86
4512658,-70,-72,-59,-87,-61,-74,-61,-85
4512658,-70,-72,-59,-87,-61,-74,-61,-85
4518186,-66,-79,-59,-87,-62,-71,-62,-84
4527716,-76,-73,-54,-84,-61,-77,-65,-85
4527716,-76,-73,-54,-84,-61,-77,-65,-85
4533246,-67,-66,-57,-88,-60,-77,-65,-89
4542776,-65,-54,-64,-93,-75,-80,-63,-83
4548305,-69,-53,-62,-90,-73,-80,-63,-85
4548305,-69,-53,-62,-90,-73,-80,-63,-85
4553836,-72,-55,-62,-87,-68,-73,-67,-86
4563366,-70,-56,-61,-92,-65,-78,-67,-86
4563366,-70,-56,-61,-92,-65,-78,-67,-86
4568895,-66,-60,-68,-89,-76,-77,-64,-84
4578423,-65,-64,-65,-85,-73,-77,-67,-83
4578423,-65,-64,-65,-85,-73,-77,-67,-83
4583954,-63,-59,-71,-87,-69,-80,-66,-80
4593482,-66,-60,-67,-87,-69,-77,-67,-82
4593482,-66,-60,-67,-87,-69,-77,-67,-82
4599013,-69,-61,-69,-90,-68,-80,-65,-80
4608542,-66,-64,-66,-86,-70,-84,-61,-89
4608542,-66,-64,-66,-86,-70,-84,-61,-89
4614075,-64,-64,-67,-88,-70,-82,-58,-92
4623602,-70,-59,-68,-91,-72,-86,-60,-93
4623602,-70,-59,-68,-91,-72,-86,-60,-93
4629132,-73,-52,-68,-89,-69,-83,-63,-91
4638460,-72,-54,-71,-85,-70,-87,-59,-91
4638460,-72,-54,-71,-85,-70,-87,-59,-91
4643988,-62,-49,-67,-83,-73,-88,-64,-89
4653520,-61,-49,-63,-83,-81,-86,-63,-85
4658849,-69,-63,-64,-86,-68,-85,-66,-86
4658849,-69,-63,-64,-86,-68,-85,-66,-86
4664383,-69,-69,-66,-87,-61,-77,-65,-86
4673712,-77,-63,-63,-83,-63,-74,-63,-85
4673712,-77,-63,-63,-83,-63,-74,-63,-85
4679241,-72,-67,-65,-95,-67,-75,-74,-84
4688572,-71,-67,-65,-95,-66,-80,-73,-91
4694101,-72,-66,-68,-90,-66,-80,-71,-90
4694101,-72,-66,-68,-90,-66,-80,-71,-90
4699631,-69,-61,-66,-93,-65,-79,-81,-88
4709159,-75,-64,-73,-92,-68,-77,-84,-90
4709159,-75,-64,-73,-92,-68,-77,-84,-90
