timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
10387525,-70,-80,-65,-80,-65,-86,-60,-85
10396852,-70,-78,-62,-80,-71,-83,-63,-78
10402179,-75,-77,-59,-80,-63,-86,-64,-86
10407506,-69,-76,-61,-78,-64,-82,-62,-79
10407506,-69,-76,-61,-78,-64,-82,-62,-79
10412837,-72,-75,-63,-78,-68,-87,-59,-79
10422165,-73,-77,-70,-77,-65,-82,-61,-79
10427495,-70,-77,-61,-78,-65,-83,-58,-78
10427495,-70,-77,-61,-78,-65,-83,-58,-78
10432823,-72,-75,-62,-78,-65,-82,-61,-77
10432823,-72,-75,-62,-78,-65,-82,-61,-77
10443152,-72,-79,-62,-80,-68,-80,-69,-79
10452480,-70,-73,-66,-80,-64,-91,-62,-81
10457809,-72,-77,-61,-79,-65,-79,-61,-80
10457809,-72,-77,-61,-79,-65,-79,-61,-80
10463141,-79,-77,-61,-80,-64,-90,-68,-79
10472468,-73,-78,-64,-77,-62,-83,-62,-80
10477800,-74,-76,-65,-79,-73,-83,-62,-79
10483128,-71,-78,-62,-77,-76,-83,-61,-79
10483128,-71,-78,-62,-77,-76,-83,-61,-79
10488457,-72,-76,-61,-80,-78,-86,-63,-79
10497785,-68,-77,-63,-78,-70,-91,-62,-79
10503118,-73,-82,-64,-78,-66,-86,-60,-92
10503118,-73,-82,-64,-78,-66,-86,-60,-92
10508447,-73,-78,-62,-80,-63,-85,-63,-77
10517778,-71,-79,-61,-78,-67,-88,-62,-78
10523110,-70,-79,-61,-78,-74,-90,-63,-79
10523110,-70,-79,-61,-78,-74,-90,-63,-79
10528438,-68,-79,-62,-81,-69,-89,-63,-79
10537767,-71,-79,-59,-77,-73,-91,-64,-78
10543097,-71,-77,-62,-79,-69,-93,-63,-78
10548427,-72,-77,-62,-79,-66,-92,-62,-80
10548427,-72,-77,-62,-79,-66,-92,-62,-80
10553760,-73,-78,-62,-79,-65,-88,-61,-79
10563091,-72,-78,-63,-79,-67,-87,-64,-78
10568421,-71,-78,-62,-79,-65,-86,-64,-79
10573749,-74,-75,-62,-79,-69,-88,-62,-79
10573749,-74,-75,-62,-79,-69,-88,-62,-79
10579078,-74,-78,-62,-78,-68,-89,-63,-78
10588409,-71,-80,-64,-81,-65,-88,-61,-78
10593738,-71,-76,-63,-76,-68,-87,-62,-79
10593738,-71,-76,-63,-76,-68,-87,-62,-79
10599066,-72,-79,-62,-79,-68,-86,-63,-78
10608396,-70,-86,-64,-79,-63,-84,-61,-79
10613726,-72,-79,-63,-78,-61,-87,-62,-81
10619057,-73,-76,-62,-77,-72,-90,-62,-79
10619057,-73,-76,-62,-77,-72,-90,-62,-79
10624389,-71,-78,-62,-80,-75,-89,-62,-79
10633717,-71,-78,-63,-79,-68,-89,-62,-80
10639047,-70,-75,-62,-81,-70,-82,-58,-80
10644375,-72,-81,-62,-82,-77,-85,-63,-78
10644375,-72,-81,-62,-82,-77,-85,-63,-78
10649703,-70,-78,-61,-78,-70,-85,-62,-82
10659035,-72,-78,-64,-79,-70,-89,-61,-79
10664363,-79,-79,-63,-79,-62,-90,-63,-78
10669693,-71,-78,-64,-79,-63,-87,-62,-79
