timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
7133448,-65,-75,-69,-88,-72,-79,-79,-75
7138778,-66,-79,-76,-89,-72,-81,-81,-76
7144106,-66,-76,-68,-90,-71,-81,-84,-75
7144106,-66,-76,-68,-90,-71,-81,-84,-75
7149434,-66,-79,-68,-87,-71,-80,-83,-76
7158761,-65,-77,-68,-87,-74,-80,-86,-74
7164088,-66,-76,-68,-88,-75,-80,-83,-75
7169416,-65,-80,-69,-90,-73,-81,-83,-74
7169416,-65,-80,-69,-90,-73,-81,-83,-74
7174746,-65,-81,-68,-88,-73,-80,-80,-74
7184073,-65,-81,-68,-89,-72,-80,-81,-75
7189401,-66,-83,-68,-89,-72,-81,-80,-76
7194728,-64,-84,-69,-92,-74,-76,-82,-75
7194728,-64,-84,-69,-92,-74,-76,-82,-75
7200056,-65,-85,-70,-89,-73,-80,-80,-75
7209384,-66,-80,-68,-90,-74,-81,-86,-81
7214710,-65,-79,-69,-88,-72,-81,-83,-75
7214710,-65,-79,-69,-88,-72,-81,-83,-75
7220038,-66,-81,-69,-88,-74,-81,-83,-75
7229366,-66,-77,-69,-88,-73,-81,-82,-75
7234694,-66,-81,-67,-90,-74,-81,-86,-80
7240022,-64,-79,-67,-90,-74,-80,-82,-75
7240022,-64,-79,-67,-90,-74,-80,-82,-75
7245350,-65,-78,-67,-88,-72,-80,-83,-75
7254677,-65,-80,-68,-90,-76,-79,-84,-73
7260006,-66,-83,-68,-88,-76,-79,-81,-74
7260006,-66,-83,-68,-88,-76,-79,-81,-74
7265334,-66,-80,-68,-91,-74,-80,-78,-73
7274662,-66,-83,-68,-89,-74,-78,-80,-80
7279991,-64,-84,-68,-90,-72,-81,-81,-76
7285322,-65,-82,-67,-86,-73,-79,-81,-76
7290653,-65,-79,-71,-84,-72,-81,-81,-75
7290653,-65,-79,-71,-84,-72,-81,-81,-75
7295981,-65,-81,-69,-90,-74,-81,-81,-73
7305310,-66,-83,-68,-83,-74,-79,-80,-75
7310639,-66,-80,-67,-86,-72,-80,-81,-79
7315967,-66,-79,-68,-88,-76,-80,-78,-75
7321294,-66,-79,-68,-87,-75,-79,-78,-75
7326624,-66,-80,-70,-88,-73,-81,-79,-75
7326624,-66,-80,-70,-88,-73,-81,-79,-75
7331954,-65,-77,-69,-86,-74,-77,-80,-74
7341285,-65,-80,-68,-88,-74,-78,-79,-76
7346615,-65,-81,-67,-89,-73,-82,-80,-81
7351944,-66,-81,-69,-84,-74,-80,-82,-74
7357272,-66,-81,-71,-88,-74,-77,-80,-74
7362602,-65,-85,-69,-90,-73,-80,-81,-75
7362602,-65,-85,-69,-90,-73,-80,-81,-75
7367932,-64,-80,-68,-79,-78,-80,-83,-75
7377259,-65,-80,-68,-87,-73,-85,-84,-72
7382589,-66,-83,-67,-88,-73,-82,-80,-75
7387919,-66,-82,-66,-86,-72,-81,-83,-77
7387919,-66,-82,-66,-86,-72,-81,-83,-77
7393248,-66,-76,-68,-83,-71,-81,-83,-75
7402576,-66,-78,-69,-81,-71,-80,-85,-72
7407903,-66,-77,-67,-86,-72,-82,-81,-76
7413231,-66,-78,-65,-87,-71,-80,-81,-76
7413231,-66,-78,-65,-87,-71,-80,-81,-76
7418561,-67,-78,-68,-88,-79,-80,-79,-75
7427889,-63,-82,-67,-86,-72,-79,-83,-75
