timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
8022234,-74,-76,-66,-82,-62,-60,-65,-88
8022234,-74,-76,-66,-82,-62,-60,-65,-88
8027565,-72,-78,-66,-81,-62,-59,-65,-88
8036894,-72,-76,-66,-81,-62,-57,-64,-87
8042225,-75,-77,-66,-81,-60,-60,-65,-89
8047554,-74,-77,-67,-81,-62,-61,-64,-87
8052882,-75,-76,-66,-81,-62,-61,-64,-90
8052882,-75,-76,-66,-81,-62,-61,-64,-90
8058210,-73,-76,-66,-82,-62,-60,-63,-87
8067538,-72,-76,-66,-81,-62,-60,-64,-90
8072869,-72,-77,-67,-81,-63,-62,-65,-89
8078198,-71,-76,-66,-82,-62,-61,-64,-88
8078198,-71,-76,-66,-82,-62,-61,-64,-88
8083528,-71,-77,-67,-80,-63,-61,-63,-90
8092859,-73,-76,-70,-80,-62,-61,-63,-87
8098187,-74,-79,-68,-82,-62,-59,-65,-85
8103518,-72,-85,-65,-85,-61,-58,-63,-90
8103518,-72,-85,-65,-85,-61,-58,-63,-90
8108846,-72,-79,-73,-81,-63,-60,-65,-88
8118175,-72,-75,-68,-82,-62,-60,-70,-87
8123507,-69,-80,-70,-81,-63,-59,-67,-89
8123507,-69,-80,-70,-81,-63,-59,-67,-89
8128835,-71,-74,-67,-81,-66,-60,-64,-86
8128835,-71,-74,-67,-81,-66,-60,-64,-86
8139165,-72,-76,-65,-81,-62,-58,-64,-89
8148496,-73,-75,-66,-81,-59,-60,-72,-87
8153824,-70,-74,-65,-85,-62,-60,-65,-87
8153824,-70,-74,-65,-85,-62,-60,-65,-87
8159152,-72,-76,-72,-88,-62,-61,-63,-86
8168482,-71,-75,-65,-84,-63,-59,-63,-88
8173812,-72,-74,-66,-84,-62,-60,-65,-87
8179141,-72,-77,-66,-83,-60,-59,-63,-87
8179141,-72,-77,-66,-83,-60,-59,-63,-87
8184471,-72,-75,-65,-85,-62,-60,-63,-88
8193800,-72,-76,-66,-84,-62,-60,-64,-89
8199129,-72,-75,-66,-84,-63,-61,-63,-86
8199129,-72,-75,-66,-84,-63,-61,-63,-86
8204458,-72,-75,-65,-84,-62,-60,-62,-89
8213789,-75,-76,-66,-82,-62,-60,-62,-87
8219118,-75,-75,-66,-83,-60,-59,-63,-89
8224447,-72,-77,-65,-83,-61,-57,-65,-88
8224447,-72,-77,-65,-83,-61,-57,-65,-88
8229777,-72,-76,-67,-82,-63,-60,-65,-89
8239108,-71,-76,-64,-83,-64,-60,-66,-88
8244439,-72,-77,-69,-80,-62,-59,-63,-88
8244439,-72,-77,-69,-80,-62,-59,-63,-88
8249770,-72,-77,-70,-80,-61,-53,-64,-90
8259097,-74,-76,-68,-81,-61,-60,-62,-88
8264426,-74,-76,-67,-82,-62,-60,-72,-85
8269757,-76,-79,-66,-81,-61,-60,-65,-88
8269757,-76,-79,-66,-81,-61,-60,-65,-88
8275085,-74,-79,-68,-81,-61,-60,-64,-87
8284417,-75,-75,-65,-84,-62,-60,-61,-87
8289745,-75,-82,-66,-82,-62,-60,-65,-89
8289745,-75,-82,-66,-82,-62,-60,-65,-89
8295075,-72,-74,-66,-80,-62,-60,-63,-87
8304404,-72,-75,-66,-81,-66,-66,-63,-87
8309733,-74,-75,-66,-81,-63,-59,-63,-88
