timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
4747614,-78,-82,-72,-69,-64,-80,-74,-67
4752943,-79,-82,-74,-74,-66,-79,-74,-67
4758273,-78,-80,-78,-73,-66,-80,-77,-66
4758273,-78,-80,-78,-73,-66,-80,-77,-66
4763602,-75,-79,-76,-75,-67,-79,-74,-65
4772934,-75,-81,-76,-75,-64,-83,-76,-67
4778262,-75,-81,-74,-74,-66,-73,-74,-67
4783590,-74,-81,-77,-74,-71,-79,-76,-77
4783590,-74,-81,-77,-74,-71,-79,-76,-77
4788919,-75,-82,-75,-70,-66,-80,-77,-65
4798247,-75,-81,-74,-75,-68,-80,-75,-65
4803577,-76,-81,-77,-74,-72,-79,-77,-66
4808905,-76,-81,-76,-75,-69,-80,-77,-66
4808905,-76,-81,-76,-75,-69,-80,-77,-66
4814233,-75,-80,-74,-74,-69,-80,-76,-75
4823564,-76,-76,-76,-72,-69,-78,-75,-66
4828892,-77,-83,-73,-74,-69,-82,-77,-67
4834222,-74,-76,-74,-76,-74,-78,-77,-67
4834222,-74,-76,-74,-76,-74,-78,-77,-67
4839551,-73,-80,-76,-73,-68,-81,-75,-67
4848881,-74,-80,-74,-75,-72,-83,-79,-66
4854213,-79,-81,-72,-75,-73,-81,-77,-66
4859540,-75,-81,-76,-75,-73,-80,-77,-65
4859540,-75,-81,-76,-75,-73,-80,-77,-65
4864869,-74,-82,-77,-75,-73,-77,-75,-74
4874200,-76,-81,-76,-74,-71,-80,-76,-65
4879530,-76,-78,-78,-74,-68,-84,-77,-66
4884859,-76,-80,-74,-77,-65,-81,-77,-67
4884859,-76,-80,-74,-77,-65,-81,-77,-67
4890189,-74,-81,-75,-73,-66,-79,-76,-67
4899516,-77,-82,-75,-74,-68,-86,-76,-66
4904845,-77,-81,-74,-75,-66,-83,-77,-74
4910176,-77,-83,-73,-74,-66,-80,-76,-66
4910176,-77,-83,-73,-74,-66,-80,-76,-66
4915505,-73,-86,-75,-74,-74,-81,-80,-74
4924835,-77,-83,-77,-73,-63,-79,-76,-66
4930165,-72,-84,-73,-74,-70,-80,-78,-66
4930165,-72,-84,-73,-74,-70,-80,-78,-66
4935493,-72,-84,-76,-71,-67,-80,-77,-65
4944821,-74,-85,-75,-74,-66,-82,-77,-67
4950149,-76,-83,-75,-75,-67,-79,-75,-68
4955478,-75,-82,-74,-74,-63,-81,-76,-67
4960806,-72,-85,-76,-72,-69,-83,-74,-67
4966137,-75,-83,-74,-74,-65,-82,-76,-67
4966137,-75,-83,-74,-74,-65,-82,-76,-67
4971464,-76,-85,-75,-75,-65,-80,-79,-66
4980795,-77,-83,-77,-73,-68,-79,-75,-67
4986124,-76,-84,-78,-74,-70,-80,-77,-66
4991453,-71,-82,-76,-74,-68,-79,-76,-65
4991453,-71,-82,-76,-74,-68,-79,-76,-65
4996781,-69,-84,-76,-74,-71,-78,-76,-68
5006109,-72,-82,-78,-73,-69,-79,-76,-66
5011437,-74,-84,-76,-81,-69,-82,-76,-69
5016766,-73,-84,-77,-73,-72,-80,-77,-66
5016766,-73,-84,-77,-73,-72,-80,-77,-66
5022096,-72,-83,-76,-74,-68,-81,-79,-66
5031424,-79,-82,-78,-72,-71,-80,-76,-67
5036753,-79,-82,-75,-74,-70,-79,-79,-67
5036753,-79,-82,-75,-74,-70,-79,-79,-67
