timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
16709795,-82,-88,-88,-79,-72,-87,-83,-90
16709795,-82,-88,-88,-79,-72,-87,-83,-90
16715123,-83,-93,-87,-78,-77,-85,-80,-88
16724451,-85,-88,-90,-80,-75,-89,-80,-90
16729779,-79,-93,-89,-80,-75,-85,-82,-92
16729779,-79,-93,-89,-80,-75,-85,-82,-92
16735107,-82,-91,-90,-80,-75,-85,-82,-91
16744435,-83,-90,-90,-79,-74,-87,-80,-89
16749762,-82,-92,-90,-80,-72,-93,-82,-88
16749762,-82,-92,-90,-80,-72,-93,-82,-88
16755089,-81,-91,-89,-80,-75,-86,-81,-90
16764417,-85,-91,-91,-79,-75,-86,-82,-91
16769746,-81,-91,-89,-78,-75,-85,-81,-91
16775075,-83,-92,-89,-79,-74,-91,-81,-90
16775075,-83,-92,-89,-79,-74,-91,-81,-90
16780404,-83,-90,-88,-80,-73,-87,-83,-92
16789731,-82,-94,-90,-79,-74,-85,-83,-90
16795058,-81,-90,-88,-81,-74,-84,-82,-93
16795058,-81,-90,-88,-81,-74,-84,-82,-93
16800385,-83,-91,-90,-79,-73,-86,-82,-91
16809711,-84,-93,-90,-79,-75,-86,-82,-92
16815037,-83,-92,-89,-79,-73,-86,-81,-92
16815037,-83,-92,-89,-79,-73,-86,-81,-92
16820367,-83,-92,-89,-79,-74,-86,-82,-92
16820367,-83,-92,-89,-79,-74,-86,-82,-92
16830695,-83,-92,-89,-80,-74,-91,-82,-91
16840025,-83,-90,-87,-79,-78,-87,-81,-91
16845354,-83,-88,-89,-76,-75,-86,-82,-89
16845354,-83,-88,-89,-76,-75,-86,-82,-89
16850684,-82,-88,-88,-79,-73,-85,-82,-91
16860012,-83,-94,-86,-79,-74,-86,-83,-92
16865341,-87,-89,-89,-80,-77,-84,-84,-93
16870669,-82,-89,-92,-79,-74,-86,-80,-91
16875997,-84,-89,-92,-79,-76,-80,-82,-93
16875997,-84,-89,-92,-79,-76,-80,-82,-93
16881324,-83,-86,-86,-80,-80,-81,-83,-91
16890653,-80,-90,-87,-77,-71,-84,-77,-94
16895979,-83,-87,-92,-81,-76,-84,-80,-94
16901306,-84,-88,-88,-79,-76,-83,-82,-93
16906634,-81,-90,-87,-78,-77,-83,-81,-96
16906634,-81,-90,-87,-78,-77,-83,-81,-96
16911964,-87,-90,-89,-82,-78,-79,-83,-94
16921293,-86,-90,-93,-84,-78,-83,-78,-91
16926620,-83,-89,-92,-85,-77,-85,-79,-90
16926620,-83,-89,-92,-85,-77,-85,-79,-90
16931946,-83,-86,-90,-85,-72,-86,-81,-92
16941274,-86,-84,-86,-84,-75,-83,-81,-89
16946601,-84,-88,-85,-82,-77,-83,-87,-97
16951927,-87,-90,-89,-79,-72,-80,-83,-94
16951927,-87,-90,-89,-79,-72,-80,-83,-94
16957255,-84,-91,-89,-80,-77,-82,-81,-95
16966582,-84,-91,-87,-82,-75,-84,-82,-91
16971910,-86,-92,-89,-80,-78,-84,-81,-93
16971910,-86,-92,-89,-80,-78,-84,-81,-93
16977237,-81,-93,-85,-86,-78,-82,-82,-89
16986564,-83,-92,-89,-83,-79,-83,-84,-91
16991891,-82,-93,-88,-85,-74,-83,-85,-94
16991891,-82,-93,-88,-85,-74,-83,-85,-94
16997218,-82,-91,-87,-85,-77,-81,-85,-91
