timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
4760170,-57,-74,-69,-82,-70,-84,-72,-71
4760170,-57,-74,-69,-82,-70,-84,-72,-71
4765500,-58,-74,-68,-82,-68,-83,-71,-73
4765500,-58,-74,-68,-82,-68,-83,-71,-73
4775829,-59,-75,-67,-79,-71,-82,-71,-72
4785158,-57,-74,-66,-81,-70,-85,-71,-72
4790488,-56,-74,-73,-83,-71,-84,-70,-71
4790488,-56,-74,-73,-83,-71,-84,-70,-71
4795817,-58,-75,-68,-79,-71,-83,-72,-70
4805147,-55,-72,-67,-82,-71,-85,-67,-70
4810475,-56,-71,-70,-83,-69,-83,-64,-70
4815804,-56,-72,-66,-82,-70,-85,-69,-71
4821132,-57,-72,-69,-82,-70,-79,-71,-71
4821132,-57,-72,-69,-82,-70,-79,-71,-71
4826461,-56,-72,-67,-80,-71,-83,-68,-71
4835789,-55,-72,-69,-82,-71,-84,-70,-72
4841117,-56,-73,-66,-81,-69,-86,-71,-72
4846445,-56,-72,-69,-83,-69,-87,-70,-72
4846445,-56,-72,-69,-83,-69,-87,-70,-72
4851774,-56,-73,-67,-83,-67,-88,-70,-71
4861102,-55,-73,-72,-83,-68,-86,-70,-72
4866430,-53,-72,-70,-82,-65,-88,-69,-74
4866430,-53,-72,-70,-82,-65,-88,-69,-74
4871758,-56,-73,-69,-82,-69,-85,-70,-72
4881087,-57,-71,-70,-82,-66,-86,-71,-72
4886415,-56,-72,-68,-81,-69,-85,-67,-71
4891743,-57,-73,-68,-81,-71,-88,-69,-71
4891743,-57,-73,-68,-81,-71,-88,-69,-71
4897073,-56,-72,-68,-87,-70,-88,-69,-72
4906402,-57,-71,-67,-80,-71,-86,-70,-71
4911730,-55,-71,-68,-82,-69,-84,-70,-71
4911730,-55,-71,-68,-82,-69,-84,-70,-71
4917058,-55,-71,-66,-81,-67,-84,-70,-72
4926387,-56,-71,-65,-83,-70,-90,-71,-71
4931716,-55,-70,-70,-83,-71,-86,-72,-72
4937046,-54,-68,-72,-81,-68,-89,-71,-69
4937046,-54,-68,-72,-81,-68,-89,-71,-69
4942375,-58,-70,-70,-82,-66,-89,-72,-70
4951705,-56,-70,-72,-83,-64,-85,-71,-70
4957034,-58,-70,-72,-82,-70,-87,-71,-71
4957034,-58,-70,-72,-82,-70,-87,-71,-71
4962363,-57,-70,-71,-83,-67,-87,-69,-73
4971692,-57,-71,-70,-83,-69,-86,-68,-83
4977020,-56,-71,-69,-78,-70,-91,-78,-70
4982348,-57,-70,-71,-82,-70,-86,-68,-70
4982348,-57,-70,-71,-82,-70,-86,-68,-70
4987679,-56,-72,-70,-82,-69,-88,-70,-71
4997007,-56,-72,-71,-81,-68,-87,-69,-71
5002335,-56,-72,-69,-83,-70,-87,-71,-71
5002335,-56,-72,-69,-83,-70,-87,-71,-71
5007664,-56,-73,-69,-82,-70,-87,-70,-71
5016992,-56,-73,-69,-82,-70,-88,-68,-71
5022322,-56,-72,-71,-80,-68,-89,-71,-71
5027651,-56,-71,-71,-82,-69,-87,-71,-70
5027651,-56,-71,-71,-82,-69,-87,-71,-70
5032981,-56,-71,-69,-82,-66,-90,-71,-70
5042313,-56,-71,-66,-82,-69,-88,-72,-67
5047642,-55,-70,-67,-79,-69,-87,-71,-70
5047642,-55,-70,-67,-79,-69,-87,-71,-70
