timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
10706176,-72,-83,-75,-82,-64,-83,-74,-93
10711504,-70,-82,-77,-82,-66,-83,-73,-95
10716835,-72,-82,-75,-84,-66,-84,-73,-95
10716835,-72,-82,-75,-84,-66,-84,-73,-95
10722165,-72,-82,-75,-83,-66,-83,-74,-94
10731497,-73,-83,-75,-82,-65,-85,-75,-92
10736828,-71,-82,-74,-83,-68,-83,-75,-94
10736828,-71,-82,-74,-83,-68,-83,-75,-94
10742161,-71,-79,-74,-81,-68,-83,-75,-94
10742161,-71,-79,-74,-81,-68,-83,-75,-94
10752489,-71,-83,-75,-82,-66,-84,-76,-92
10761819,-73,-87,-72,-83,-66,-84,-76,-88
10767150,-71,-85,-74,-83,-65,-86,-77,-92
10767150,-71,-85,-74,-83,-65,-86,-77,-92
10772480,-75,-82,-74,-82,-65,-83,-73,-94
10781810,-71,-85,-75,-79,-65,-82,-76,-93
10787141,-72,-86,-76,-84,-63,-82,-77,-93
10787141,-72,-86,-76,-84,-63,-82,-77,-93
10792469,-72,-84,-76,-88,-65,-84,-80,-91
10801798,-70,-86,-76,-82,-66,-83,-77,-93
10807126,-69,-82,-76,-88,-65,-83,-76,-95
10812456,-72,-83,-75,-88,-65,-78,-74,-92
10817783,-71,-83,-74,-78,-65,-83,-75,-93
10817783,-71,-83,-74,-78,-65,-83,-75,-93
10823113,-73,-83,-75,-84,-64,-81,-76,-94
10832446,-71,-83,-76,-86,-64,-85,-76,-93
10837775,-73,-80,-75,-85,-65,-84,-76,-91
10837775,-73,-80,-75,-85,-65,-84,-76,-91
10843107,-72,-81,-73,-84,-65,-86,-73,-90
10852438,-71,-82,-73,-84,-66,-81,-75,-94
10857767,-72,-81,-74,-82,-66,-84,-72,-91
10863097,-72,-87,-75,-84,-65,-82,-73,-89
10863097,-72,-87,-75,-84,-65,-82,-73,-89
10868426,-74,-82,-73,-83,-66,-83,-76,-95
10877759,-73,-81,-78,-81,-66,-83,-76,-92
10883087,-72,-83,-75,-84,-64,-83,-75,-92
10888419,-71,-82,-77,-83,-66,-85,-75,-91
10888419,-71,-82,-77,-83,-66,-85,-75,-91
10893751,-72,-83,-76,-85,-68,-82,-75,-92
10903078,-71,-81,-81,-85,-64,-81,-76,-92
10908407,-72,-81,-76,-85,-65,-81,-76,-93
10908407,-72,-81,-76,-85,-65,-81,-76,-93
10913737,-71,-84,-77,-84,-66,-78,-76,-93
10923066,-71,-81,-76,-84,-65,-83,-75,-95
10928395,-71,-81,-77,-84,-65,-82,-74,-93
10928395,-71,-81,-77,-84,-65,-82,-74,-93
10933725,-71,-83,-76,-85,-64,-78,-76,-94
10943054,-70,-83,-76,-83,-70,-83,-76,-95
10948383,-71,-83,-77,-85,-64,-81,-75,-95
10953713,-74,-81,-79,-82,-69,-82,-72,-94
10959043,-72,-91,-77,-83,-67,-83,-76,-97
10959043,-72,-91,-77,-83,-67,-83,-76,-97
10964372,-72,-86,-76,-84,-66,-82,-85,-93
10973700,-73,-85,-76,-84,-65,-83,-80,-96
10979033,-72,-88,-74,-84,-64,-83,-74,-92
10979033,-72,-88,-74,-84,-64,-83,-74,-92
10984362,-72,-89,-73,-83,-63,-84,-71,-92
10993693,-73,-88,-74,-82,-64,-85,-76,-92
10999025,-72,-90,-75,-82,-63,-84,-74,-93
