timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
2005385,-80,-80,-68,-82,-56,-62,-75,-75
2005385,-80,-80,-68,-82,-56,-62,-75,-75
2010714,-78,-80,-68,-81,-56,-63,-76,-76
2010714,-78,-80,-68,-81,-56,-63,-76,-76
2021043,-80,-80,-67,-82,-57,-62,-76,-76
2030373,-78,-81,-68,-81,-58,-62,-76,-75
2035701,-79,-80,-68,-79,-57,-62,-77,-72
2035701,-79,-80,-68,-79,-57,-62,-77,-72
2041029,-79,-81,-68,-81,-57,-63,-76,-76
2050356,-79,-80,-68,-81,-56,-64,-77,-76
2055683,-76,-80,-68,-80,-58,-63,-78,-76
2055683,-76,-80,-68,-80,-58,-63,-78,-76
2061012,-78,-81,-67,-81,-59,-62,-77,-76
2070339,-80,-81,-68,-84,-57,-63,-77,-77
2075667,-82,-79,-68,-82,-56,-62,-74,-73
2080996,-82,-81,-68,-83,-57,-63,-77,-76
2080996,-82,-81,-68,-83,-57,-63,-77,-76
2086324,-81,-79,-67,-82,-57,-63,-75,-76
2095653,-81,-80,-67,-82,-57,-67,-77,-76
2100981,-80,-81,-68,-80,-57,-63,-76,-76
2106309,-81,-79,-68,-81,-57,-63,-74,-76
2106309,-81,-79,-68,-81,-57,-63,-74,-76
2111639,-81,-80,-67,-80,-57,-61,-78,-76
2120970,-84,-80,-73,-82,-67,-62,-76,-78
2126300,-84,-78,-68,-81,-56,-64,-77,-75
2126300,-84,-78,-68,-81,-56,-64,-77,-75
2131628,-81,-80,-68,-84,-57,-62,-76,-73
2140959,-80,-81,-68,-83,-57,-65,-76,-76
2146288,-79,-78,-68,-82,-56,-62,-75,-75
2151614,-81,-80,-67,-82,-57,-63,-77,-75
2151614,-81,-80,-67,-82,-57,-63,-77,-75
2156944,-80,-80,-68,-82,-56,-62,-77,-76
2166271,-79,-81,-68,-83,-56,-62,-76,-76
2171600,-78,-81,-68,-80,-57,-62,-75,-76
2176930,-80,-80,-68,-80,-57,-63,-77,-75
2182258,-80,-80,-68,-83,-55,-63,-76,-77
2187586,-80,-80,-68,-81,-57,-62,-77,-76
2187586,-80,-80,-68,-81,-57,-62,-77,-76
2192915,-80,-79,-68,-80,-57,-63,-76,-76
2202243,-81,-77,-68,-80,-58,-63,-77,-74
2207572,-81,-80,-68,-81,-58,-63,-76,-80
2212900,-80,-80,-68,-81,-56,-63,-76,-76
2212900,-80,-80,-68,-81,-56,-63,-76,-76
2218232,-78,-79,-68,-80,-66,-63,-76,-76
2227561,-77,-80,-68,-80,-57,-62,-78,-76
2232894,-77,-80,-68,-81,-58,-63,-74,-75
2238222,-77,-79,-69,-80,-56,-62,-77,-78
2243549,-78,-80,-68,-80,-57,-63,-77,-80
2248880,-79,-80,-68,-82,-56,-62,-75,-80
2337212,-77,-76,-69,-81,-59,-64,-74,-77
2342540,-77,-78,-68,-81,-59,-63,-73,-81
2347870,-79,-78,-67,-79,-57,-63,-74,-76
2347870,-79,-78,-67,-79,-57,-63,-74,-76
2353199,-81,-80,-67,-80,-57,-63,-76,-77
2362527,-82,-78,-66,-80,-57,-62,-75,-77
2367854,-80,-76,-66,-81,-57,-63,-76,-77
2367854,-80,-76,-66,-81,-57,-63,-76,-77
2373182,-78,-79,-67,-79,-56,-63,-75,-75
2382510,-79,-79,-67,-80,-57,-62,-74,-77
