timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
2873295,-82,-89,-80,-85,-62,-78,-77,-81
2882625,-78,-89,-87,-83,-63,-85,-78,-85
2887953,-77,-96,-84,-84,-64,-83,-75,-83
2887953,-77,-96,-84,-84,-64,-83,-75,-83
2893282,-81,-91,-79,-86,-64,-85,-80,-82
2902609,-81,-93,-79,-91,-65,-90,-80,-82
2907937,-78,-92,-77,-86,-64,-82,-76,-81
2913265,-79,-86,-78,-88,-64,-79,-73,-85
2913265,-79,-86,-78,-88,-64,-79,-73,-85
2918593,-77,-87,-79,-82,-64,-79,-79,-84
2927921,-83,-91,-83,-84,-64,-84,-79,-82
2933250,-79,-90,-78,-87,-64,-86,-80,-91
2933250,-79,-90,-78,-87,-64,-86,-80,-91
2938577,-81,-91,-80,-87,-64,-87,-75,-87
2947906,-79,-92,-81,-85,-63,-83,-79,-86
2953235,-83,-92,-86,-85,-62,-84,-83,-85
2958562,-88,-92,-81,-85,-62,-85,-77,-82
2958562,-88,-92,-81,-85,-62,-85,-77,-82
2963891,-95,-94,-83,-86,-61,-82,-75,-86
2973220,-93,-96,-83,-87,-61,-83,-77,-85
2978552,-88,-90,-81,-89,-64,-86,-79,-83
2983879,-88,-92,-82,-87,-64,-85,-75,-81
2989207,-85,-94,-80,-84,-63,-88,-74,-82
2989207,-85,-94,-80,-84,-63,-88,-74,-82
2994537,-88,-97,-79,-88,-64,-87,-79,-88
3003865,-80,-91,-79,-84,-65,-83,-76,-79
3009192,-77,-95,-80,-81,-65,-82,-77,-81
3009192,-77,-95,-80,-81,-65,-82,-77,-81
3014520,-83,-92,-78,-81,-65,-82,-77,-83
3023847,-82,-96,-85,-80,-67,-85,-78,-84
3029178,-85,-93,-78,-81,-66,-86,-78,-87
3034505,-83,-92,-79,-81,-68,-85,-80,-84
3034505,-83,-92,-79,-81,-68,-85,-80,-84
3039834,-86,-95,-77,-80,-69,-84,-78,-83
3049164,-85,-90,-76,-81,-63,-84,-78,-88
3054492,-84,-92,-79,-82,-61,-87,-79,-84
3059825,-78,-88,-82,-85,-67,-80,-82,-93
3059825,-78,-88,-82,-85,-67,-80,-82,-93
3065153,-80,-89,-76,-94,-58,-71,-77,-82
3074480,-86,-94,-81,-87,-61,-83,-80,-86
3079808,-81,-93,-79,-91,-64,-87,-75,-87
3079808,-81,-93,-79,-91,-64,-87,-75,-87
3085137,-83,-91,-79,-89,-64,-90,-81,-91
3094466,-85,-89,-84,-86,-64,-85,-78,-89
3099796,-81,-95,-79,-94,-65,-85,-79,-88
3099796,-81,-95,-79,-94,-65,-85,-79,-88
3105125,-79,-95,-82,-91,-63,-86,-78,-86
3114455,-82,-92,-81,-93,-65,-84,-79,-87
3119783,-82,-93,-78,-86,-63,-88,-78,-88
3125110,-80,-91,-77,-96,-69,-83,-76,-91
3130440,-81,-89,-77,-92,-65,-91,-81,-85
3130440,-81,-89,-77,-92,-65,-91,-81,-85
3135770,-80,-90,-82,-87,-64,-91,-84,-80
3145099,-81,-90,-74,-86,-60,-91,-83,-82
3150429,-77,-87,-85,-85,-60,-92,-81,-83
3150429,-77,-87,-85,-85,-60,-92,-81,-83
3155759,-82,-96,-91,-91,-62,-76,-81,-79
3165087,-90,-88,-77,-83,-63,-83,-84,-82
