timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
2513291,-71,-73,-72,-80,-61,-82,-56,-78
2522620,-69,-73,-71,-81,-60,-83,-56,-84
2527949,-71,-82,-71,-81,-59,-84,-56,-85
2533277,-70,-72,-66,-81,-60,-82,-57,-77
2533277,-70,-72,-66,-81,-60,-82,-57,-77
2538605,-71,-71,-70,-82,-61,-83,-56,-76
2547933,-71,-72,-66,-81,-61,-84,-57,-78
2553261,-72,-76,-67,-82,-62,-83,-56,-77
2553261,-72,-76,-67,-82,-62,-83,-56,-77
2558592,-77,-72,-69,-82,-61,-81,-56,-76
2567922,-71,-71,-69,-81,-59,-83,-56,-76
2573252,-74,-72,-64,-80,-61,-86,-57,-84
2578585,-72,-71,-68,-81,-63,-83,-56,-76
2578585,-72,-71,-68,-81,-63,-83,-56,-76
2583914,-71,-70,-68,-80,-61,-86,-58,-77
2593243,-71,-70,-67,-81,-60,-85,-57,-78
2598574,-71,-71,-73,-79,-61,-84,-56,-77
2598574,-71,-71,-73,-79,-61,-84,-56,-77
2603903,-72,-71,-71,-80,-73,-83,-57,-77
2613233,-73,-71,-67,-80,-61,-83,-57,-76
2618560,-72,-72,-68,-79,-61,-81,-66,-77
2623890,-71,-71,-68,-80,-61,-82,-56,-77
2629221,-72,-72,-69,-80,-61,-82,-58,-77
2629221,-72,-72,-69,-80,-61,-82,-58,-77
2634554,-70,-77,-67,-76,-60,-81,-57,-77
2643885,-71,-71,-70,-81,-60,-83,-56,-77
2649214,-71,-75,-68,-80,-61,-80,-57,-76
2649214,-71,-75,-68,-80,-61,-80,-57,-76
2654542,-73,-78,-69,-78,-60,-84,-57,-77
2663872,-72,-76,-68,-81,-60,-82,-56,-77
2669202,-70,-75,-69,-80,-60,-83,-56,-76
2674534,-72,-72,-70,-81,-62,-82,-56,-77
2674534,-72,-72,-70,-81,-62,-82,-56,-77
2679864,-74,-74,-69,-83,-60,-83,-56,-77
2689193,-70,-72,-68,-78,-59,-80,-54,-76
2694522,-72,-71,-68,-81,-60,-82,-56,-74
2694522,-72,-71,-68,-81,-60,-82,-56,-74
2699852,-71,-76,-71,-81,-63,-82,-58,-77
2709181,-70,-73,-68,-80,-59,-82,-56,-77
2714511,-71,-72,-66,-80,-60,-82,-57,-76
2714511,-71,-72,-66,-80,-60,-82,-57,-76
2719843,-71,-72,-66,-81,-61,-81,-56,-73
2729174,-70,-73,-66,-79,-59,-84,-56,-76
2734504,-72,-82,-69,-79,-61,-83,-56,-76
2739833,-70,-75,-73,-81,-61,-81,-57,-76
2739833,-70,-75,-73,-81,-61,-81,-57,-76
2745162,-71,-75,-68,-79,-64,-82,-56,-77
2754490,-73,-81,-70,-81,-61,-81,-57,-76
2759819,-73,-74,-67,-78,-61,-84,-56,-83
2759819,-73,-74,-67,-78,-61,-84,-56,-83
2765149,-73,-75,-69,-77,-62,-81,-57,-76
2774476,-68,-73,-68,-79,-59,-83,-56,-75
2779807,-72,-76,-68,-82,-59,-82,-55,-76
2779807,-72,-76,-68,-82,-59,-82,-55,-76
2785140,-69,-71,-66,-79,-60,-82,-73,-77
2794472,-72,-76,-68,-78,-60,-83,-57,-76
2799802,-73,-75,-68,-79,-59,-81,-57,-74
