timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
12106482,-64,-72,-65,-84,-71,-80,-77,-88
12115814,-65,-78,-61,-86,-72,-80,-74,-86
12121143,-65,-73,-62,-86,-72,-88,-75,-87
12126471,-65,-74,-65,-84,-76,-80,-78,-88
12131800,-65,-74,-64,-85,-71,-81,-75,-87
12137129,-65,-74,-65,-84,-72,-78,-78,-88
12137129,-65,-74,-65,-84,-72,-78,-78,-88
12142459,-65,-76,-64,-87,-71,-80,-77,-87
12151788,-66,-72,-65,-79,-72,-77,-75,-85
12157117,-65,-74,-64,-85,-70,-80,-75,-88
12157117,-65,-74,-64,-85,-70,-80,-75,-88
12162445,-65,-73,-63,-86,-72,-80,-75,-86
12172774,-64,-74,-63,-85,-72,-76,-78,-87
12172774,-64,-74,-63,-85,-72,-76,-78,-87
12178105,-65,-74,-63,-84,-69,-81,-75,-87
12178105,-65,-74,-63,-84,-69,-81,-75,-87
12188438,-65,-74,-63,-85,-72,-80,-77,-87
12197769,-65,-73,-63,-87,-73,-80,-76,-88
12203097,-64,-73,-64,-85,-75,-87,-76,-87
12203097,-64,-73,-64,-85,-75,-87,-76,-87
12208428,-66,-73,-64,-84,-71,-79,-74,-87
12217756,-64,-74,-76,-84,-74,-76,-75,-87
12223086,-65,-73,-64,-84,-73,-82,-79,-87
12228415,-65,-74,-64,-84,-72,-90,-80,-90
12228415,-65,-74,-64,-84,-72,-90,-80,-90
12233744,-65,-74,-64,-84,-73,-80,-77,-86
12243074,-65,-74,-65,-85,-73,-81,-79,-90
12248403,-63,-74,-64,-86,-71,-81,-80,-90
12253732,-73,-74,-64,-85,-72,-80,-79,-90
12253732,-73,-74,-64,-85,-72,-80,-79,-90
12259064,-65,-74,-64,-86,-73,-81,-78,-90
12268391,-65,-73,-64,-86,-73,-80,-81,-89
12273722,-73,-73,-63,-87,-72,-81,-78,-89
12273722,-73,-73,-63,-87,-72,-81,-78,-89
12279051,-65,-75,-63,-85,-71,-81,-75,-89
12288380,-64,-74,-62,-85,-74,-82,-79,-87
12293708,-65,-74,-64,-85,-72,-83,-79,-91
12299040,-64,-73,-65,-84,-72,-84,-80,-88
12299040,-64,-73,-65,-84,-72,-84,-80,-88
12304371,-65,-75,-63,-85,-72,-83,-80,-89
12313700,-65,-74,-63,-83,-70,-80,-80,-90
12319030,-65,-72,-64,-86,-72,-79,-79,-88
12319030,-65,-72,-64,-86,-72,-79,-79,-88
12324361,-65,-73,-65,-87,-72,-81,-80,-87
12333689,-65,-74,-63,-88,-69,-80,-82,-92
12339017,-65,-75,-62,-86,-72,-79,-78,-87
12344345,-65,-72,-64,-87,-73,-80,-75,-90
12344345,-65,-72,-64,-87,-73,-80,-75,-90
12349673,-65,-73,-64,-87,-70,-80,-76,-88
12359000,-64,-74,-63,-85,-72,-81,-80,-89
12364331,-65,-74,-64,-86,-72,-80,-74,-93
12364331,-65,-74,-64,-86,-72,-80,-74,-93
12369660,-64,-74,-64,-87,-72,-80,-77,-90
12378992,-65,-74,-64,-86,-70,-78,-75,-92
