timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
9220849,-69,-76,-63,-86,-73,-57,-68,-87
9226181,-69,-74,-64,-85,-79,-57,-71,-87
9226181,-69,-74,-64,-85,-79,-57,-71,-87
9231509,-72,-74,-65,-87,-72,-56,-72,-83
9241038,-68,-74,-64,-88,-77,-59,-71,-85
9241038,-68,-74,-64,-88,-77,-59,-71,-85
9246569,-71,-73,-65,-86,-75,-72,-73,-85
9246569,-71,-73,-65,-86,-75,-72,-73,-85
9256898,-72,-75,-64,-88,-75,-54,-80,-90
9266427,-75,-74,-64,-85,-72,-56,-73,-86
9266427,-75,-74,-64,-85,-72,-56,-73,-86
9271957,-73,-73,-65,-88,-74,-58,-67,-84
9271957,-73,-73,-65,-88,-74,-58,-67,-84
9282487,-75,-74,-65,-87,-75,-57,-73,-86
9292018,-72,-75,-64,-86,-76,-56,-73,-88
9297348,-71,-76,-66,-87,-76,-56,-72,-86
9297348,-71,-76,-66,-87,-76,-56,-72,-86
9302679,-70,-76,-66,-89,-72,-57,-73,-85
9312010,-73,-75,-66,-88,-70,-57,-72,-85
9312010,-73,-75,-66,-88,-70,-57,-72,-85
9317543,-74,-75,-66,-87,-74,-56,-72,-85
9327071,-72,-74,-65,-87,-73,-57,-76,-86
9327071,-72,-74,-65,-87,-73,-57,-76,-86
9332602,-73,-75,-63,-87,-74,-57,-76,-86
9332602,-73,-75,-63,-87,-74,-57,-76,-86
9343136,-73,-75,-64,-86,-72,-57,-76,-87
9352665,-73,-74,-63,-86,-76,-56,-75,-85
9352665,-73,-74,-63,-86,-76,-56,-75,-85
9357998,-72,-74,-64,-86,-75,-57,-73,-87
9367527,-70,-76,-64,-87,-75,-56,-75,-87
9372855,-72,-78,-63,-88,-74,-57,-73,-83
9372855,-72,-78,-63,-88,-74,-57,-73,-83
9378187,-72,-73,-64,-88,-75,-56,-71,-87
9387718,-72,-75,-63,-87,-76,-55,-76,-87
9387718,-72,-75,-63,-87,-76,-55,-76,-87
9393250,-71,-74,-64,-90,-74,-57,-73,-87
9402578,-71,-75,-64,-88,-73,-57,-73,-87
9407906,-71,-75,-64,-87,-74,-57,-74,-87
9413439,-72,-75,-64,-88,-73,-57,-75,-89
9413439,-72,-75,-64,-88,-73,-57,-75,-89
9418768,-73,-74,-65,-88,-73,-55,-74,-88
9428302,-72,-74,-65,-88,-76,-54,-73,-86
9428302,-72,-74,-65,-88,-76,-54,-73,-86
9433835,-72,-76,-63,-89,-75,-57,-72,-88
9443366,-73,-74,-63,-88,-72,-57,-71,-87
9443366,-73,-74,-63,-88,-72,-57,-71,-87
9448896,-74,-75,-64,-88,-74,-57,-73,-88
9458224,-71,-74,-64,-88,-74,-57,-73,-88
9463554,-71,-75,-64,-90,-74,-56,-74,-87
9463554,-71,-75,-64,-90,-74,-56,-74,-87
9469086,-71,-73,-64,-87,-74,-58,-74,-88
9478616,-73,-74,-62,-86,-73,-58,-74,-86
9483948,-71,-74,-63,-86,-74,-57,-75,-86
9483948,-71,-74,-63,-86,-74,-57,-75,-86
9489480,-68,-74,-65,-85,-74,-57,-75,-87
9499008,-72,-74,-65,-87,-74,-58,-77,-87
9499008,-72,-74,-65,-87,-74,-58,-77,-87
9504538,-72,-74,-65,-87,-76,-58,-76,-85
