timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
8839744,-71,-89,-75,-84,-60,-71,-73,-88
8849076,-72,-85,-82,-84,-59,-68,-71,-89
8854403,-72,-87,-79,-87,-59,-70,-70,-87
8859730,-74,-90,-79,-86,-60,-70,-72,-91
8859730,-74,-90,-79,-86,-60,-70,-72,-91
8865059,-73,-87,-77,-85,-61,-68,-71,-91
8874387,-72,-88,-82,-90,-60,-68,-71,-90
8879714,-73,-85,-90,-87,-61,-68,-71,-89
8885043,-71,-85,-83,-87,-59,-68,-68,-90
8885043,-71,-85,-83,-87,-59,-68,-68,-90
8890574,-73,-88,-77,-86,-61,-68,-73,-90
8899903,-72,-86,-81,-87,-61,-67,-73,-91
8899903,-72,-86,-81,-87,-61,-67,-73,-91
8905234,-73,-86,-82,-86,-60,-68,-71,-88
8905234,-73,-86,-82,-86,-60,-68,-71,-88
8915563,-68,-88,-80,-84,-60,-69,-72,-91
8924892,-74,-86,-85,-86,-60,-69,-70,-90
8924892,-74,-86,-85,-86,-60,-69,-70,-90
8930421,-72,-91,-81,-85,-60,-69,-72,-87
8939951,-75,-86,-78,-85,-59,-67,-71,-90
8945481,-71,-88,-79,-85,-59,-69,-72,-91
8945481,-71,-88,-79,-85,-59,-69,-72,-91
8951013,-71,-89,-77,-85,-60,-68,-71,-89
8960543,-72,-84,-76,-84,-60,-69,-80,-89
8960543,-72,-84,-76,-84,-60,-69,-80,-89
8965874,-73,-86,-79,-84,-60,-73,-85,-90
8975203,-74,-86,-81,-85,-61,-69,-79,-90
8980535,-74,-83,-80,-86,-60,-69,-81,-89
8985865,-73,-87,-80,-86,-61,-71,-80,-87
8985865,-73,-87,-80,-86,-61,-71,-80,-87
8991197,-73,-88,-81,-88,-60,-69,-80,-89
9000528,-73,-88,-84,-87,-61,-69,-72,-90
9005857,-73,-86,-79,-84,-60,-69,-73,-91
9005857,-73,-86,-79,-84,-60,-69,-73,-91
9011188,-72,-83,-79,-86,-60,-69,-66,-90
9020517,-73,-88,-78,-87,-61,-69,-70,-87
9025844,-73,-87,-78,-87,-58,-69,-66,-90
9025844,-73,-87,-78,-87,-58,-69,-66,-90
9031173,-74,-87,-80,-83,-60,-68,-73,-86
9031173,-74,-87,-80,-83,-60,-68,-73,-86
9041505,-71,-84,-86,-85,-61,-69,-71,-91
9050834,-70,-86,-84,-84,-60,-70,-70,-90
9056165,-73,-87,-86,-84,-60,-69,-69,-90
9056165,-73,-87,-86,-84,-60,-69,-69,-90
9061496,-74,-83,-80,-85,-60,-70,-70,-86
9070825,-73,-85,-83,-85,-60,-70,-66,-92
9076153,-73,-84,-82,-85,-60,-69,-71,-92
9076153,-73,-84,-82,-85,-60,-69,-71,-92
9081483,-73,-87,-89,-85,-61,-69,-72,-87
9090811,-72,-87,-83,-87,-60,-70,-68,-90
9096140,-74,-89,-78,-84,-61,-66,-71,-89
9101472,-73,-87,-90,-85,-61,-69,-71,-91
9101472,-73,-87,-90,-85,-61,-69,-71,-91
9106802,-72,-84,-88,-84,-60,-69,-69,-89
9116133,-72,-86,-84,-85,-60,-70,-71,-87
9121463,-72,-88,-80,-84,-61,-69,-69,-89
9121463,-72,-88,-80,-84,-61,-69,-69,-89
9126791,-73,-89,-80,-85,-61,-66,-70,-91
