timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
17437273,-65,-78,-62,-82,-63,-81,-62,-83
17442599,-67,-76,-62,-84,-63,-82,-62,-83
17442599,-67,-76,-62,-84,-63,-82,-62,-83
17447925,-64,-78,-60,-83,-63,-83,-58,-84
17457251,-65,-77,-65,-83,-64,-82,-60,-79
17462577,-64,-78,-68,-85,-60,-83,-60,-83
17462577,-64,-78,-68,-85,-60,-83,-60,-83
17467904,-64,-78,-69,-85,-63,-83,-63,-83
17478233,-64,-78,-62,-86,-63,-82,-63,-84
17478233,-64,-78,-62,-86,-63,-82,-63,-84
17483560,-64,-80,-62,-86,-63,-82,-63,-85
17492890,-64,-77,-63,-85,-61,-83,-63,-84
17498217,-64,-80,-62,-84,-63,-82,-63,-85
17498217,-64,-80,-62,-84,-63,-82,-63,-85
17503545,-63,-79,-62,-86,-63,-82,-60,-83
17512873,-64,-80,-59,-85,-59,-82,-63,-83
17518201,-64,-79,-60,-86,-63,-81,-64,-82
17518201,-64,-79,-60,-86,-63,-81,-64,-82
17523529,-64,-79,-62,-81,-63,-82,-62,-83
17532856,-65,-79,-62,-81,-64,-81,-62,-85
17538182,-65,-77,-62,-81,-63,-84,-59,-84
17543510,-65,-77,-62,-82,-63,-82,-62,-84
17543510,-65,-77,-62,-82,-63,-82,-62,-84
17548839,-64,-78,-62,-79,-63,-83,-63,-83
17558166,-66,-79,-61,-82,-59,-85,-65,-85
17563494,-70,-81,-61,-81,-62,-83,-65,-95
17563494,-70,-81,-61,-81,-62,-83,-65,-95
17568821,-70,-80,-60,-82,-65,-83,-64,-95
17578148,-72,-79,-60,-84,-66,-81,-64,-87
17583477,-64,-77,-63,-81,-63,-85,-62,-86
17583477,-64,-77,-63,-81,-63,-85,-62,-86
17588804,-65,-76,-62,-84,-63,-80,-62,-84
17598131,-64,-78,-62,-81,-63,-81,-62,-84
17603458,-65,-78,-62,-80,-63,-81,-62,-84
17603458,-65,-78,-62,-80,-63,-81,-62,-84
17608787,-65,-78,-62,-81,-63,-82,-62,-83
17608787,-65,-78,-62,-81,-63,-82,-62,-83
17619115,-65,-78,-62,-81,-63,-81,-59,-84
17628441,-65,-78,-62,-80,-63,-81,-62,-84
17633767,-66,-77,-62,-81,-63,-81,-60,-85
17633767,-66,-77,-62,-81,-63,-81,-60,-85
17639094,-64,-78,-62,-80,-62,-81,-63,-84
17648421,-65,-78,-62,-80,-60,-82,-63,-83
17653747,-65,-77,-60,-80,-62,-81,-62,-83
17653747,-65,-77,-60,-80,-62,-81,-62,-83
17659074,-66,-78,-62,-80,-61,-82,-62,-83
17668400,-65,-77,-62,-80,-63,-82,-59,-83
17673726,-65,-78,-71,-79,-69,-81,-63,-83
17679052,-65,-78,-62,-80,-63,-81,-60,-84
17679052,-65,-78,-62,-80,-63,-81,-60,-84
17684379,-65,-78,-62,-82,-63,-83,-63,-84
17693708,-65,-77,-61,-80,-63,-82,-63,-84
17699034,-65,-78,-62,-80,-60,-84,-62,-84
17699034,-65,-78,-62,-80,-60,-84,-62,-84
17704361,-66,-78,-61,-81,-63,-82,-62,-84
17713688,-65,-77,-61,-81,-64,-81,-62,-84
17719014,-64,-76,-62,-81,-63,-81,-60,-84
17724343,-65,-78,-64,-79,-63,-82,-59,-84
17729671,-65,-78,-62,-79,-58,-82,-63,-82
