timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
3684894,-73,-78,-67,-79,-55,-79,-76,-87
3694422,-79,-80,-68,-76,-56,-79,-75,-89
3694422,-79,-80,-68,-76,-56,-79,-75,-89
3699950,-76,-81,-69,-79,-55,-79,-75,-88
3709478,-75,-79,-69,-79,-55,-80,-78,-88
3709478,-75,-79,-69,-79,-55,-80,-78,-88
3715006,-77,-76,-67,-83,-54,-88,-77,-87
3724534,-73,-78,-69,-81,-53,-87,-72,-84
3724534,-73,-78,-69,-81,-53,-87,-72,-84
3730062,-76,-78,-67,-79,-54,-88,-72,-84
3739590,-75,-80,-67,-78,-53,-91,-75,-85
3745119,-72,-81,-66,-78,-54,-90,-74,-83
3745119,-72,-81,-66,-78,-54,-90,-74,-83
3750649,-72,-81,-68,-81,-54,-88,-73,-84
3760179,-74,-79,-67,-79,-54,-86,-73,-85
3760179,-74,-79,-67,-79,-54,-86,-73,-85
3765709,-75,-81,-68,-80,-55,-89,-74,-86
3775238,-74,-81,-68,-80,-55,-83,-73,-86
3775238,-74,-81,-68,-80,-55,-83,-73,-86
3780767,-71,-82,-68,-80,-55,-88,-74,-84
3790298,-74,-81,-68,-80,-61,-85,-72,-87
3790298,-74,-81,-68,-80,-61,-85,-72,-87
3795829,-73,-81,-67,-79,-67,-88,-74,-83
3805359,-74,-80,-67,-79,-55,-88,-74,-84
3805359,-74,-80,-67,-79,-55,-88,-74,-84
3810890,-72,-78,-68,-79,-54,-84,-75,-81
3820421,-76,-81,-68,-78,-54,-85,-73,-84
3820421,-76,-81,-68,-78,-54,-85,-73,-84
3825952,-76,-81,-67,-79,-54,-87,-74,-85
3835480,-76,-82,-67,-83,-54,-86,-74,-83
3841010,-76,-83,-67,-79,-54,-82,-74,-83
3841010,-76,-83,-67,-79,-54,-82,-74,-83
3846539,-75,-81,-67,-77,-54,-82,-73,-84
3856069,-76,-80,-67,-79,-55,-83,-74,-85
3861599,-75,-80,-68,-78,-55,-83,-75,-85
3861599,-75,-80,-68,-78,-55,-83,-75,-85
3867128,-74,-80,-67,-79,-54,-80,-74,-84
3876657,-75,-81,-67,-76,-55,-81,-72,-86
3876657,-75,-81,-67,-76,-55,-81,-72,-86
3882186,-76,-86,-66,-76,-54,-79,-75,-85
3891715,-75,-82,-67,-80,-54,-84,-74,-83
3891715,-75,-82,-67,-80,-54,-84,-74,-83
3897243,-75,-80,-68,-80,-54,-81,-72,-84
3906775,-74,-82,-69,-79,-54,-85,-74,-83
3906775,-74,-82,-69,-79,-54,-85,-74,-83
3912304,-72,-80,-67,-79,-54,-82,-76,-83
3921836,-75,-83,-68,-79,-54,-91,-74,-84
3921836,-75,-83,-68,-79,-54,-91,-74,-84
3927364,-74,-81,-67,-79,-54,-88,-75,-85
3936892,-74,-83,-67,-78,-54,-90,-75,-81
3942421,-74,-82,-68,-79,-54,-87,-74,-83
3942421,-74,-82,-68,-79,-54,-87,-74,-83
3947950,-76,-83,-69,-81,-54,-88,-72,-84
3957480,-78,-83,-68,-78,-57,-87,-74,-85
3957480,-78,-83,-68,-78,-57,-87,-74,-85
3963012,-75,-84,-70,-79,-54,-87,-71,-82
3972542,-72,-82,-68,-77,-54,-86,-73,-86
3972542,-72,-82,-68,-77,-54,-86,-73,-86
