timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
1664465,-80,-86,-71,-92,-59,-69,-64,-89
2158794,-70,-81,-70,-83,-60,-83,-74,-74
2158794,-70,-81,-70,-83,-60,-83,-74,-74
2164124,-73,-81,-69,-83,-62,-81,-73,-72
2173455,-71,-81,-69,-82,-59,-85,-78,-74
2178783,-69,-84,-70,-81,-60,-81,-76,-75
2178783,-69,-84,-70,-81,-60,-81,-76,-75
2184116,-71,-83,-70,-82,-59,-81,-77,-75
2193445,-69,-82,-70,-84,-60,-82,-77,-72
2198775,-69,-83,-74,-83,-60,-82,-78,-73
2204106,-68,-82,-70,-82,-60,-82,-76,-74
2204106,-68,-82,-70,-82,-60,-82,-76,-74
2209434,-69,-81,-70,-82,-60,-82,-73,-72
2218764,-67,-82,-70,-82,-60,-87,-76,-74
2224093,-69,-82,-70,-82,-59,-82,-75,-74
2229422,-68,-82,-70,-83,-61,-82,-75,-75
2234752,-66,-81,-71,-83,-60,-82,-75,-73
2234752,-66,-81,-71,-83,-60,-82,-75,-73
2240080,-70,-79,-71,-82,-59,-89,-76,-74
2249410,-69,-82,-71,-83,-59,-86,-76,-73
2254741,-70,-81,-70,-82,-60,-86,-76,-74
2254741,-70,-81,-70,-82,-60,-86,-76,-74
2260070,-73,-82,-72,-83,-59,-92,-77,-75
2269402,-70,-81,-69,-78,-59,-85,-78,-74
2274731,-68,-83,-71,-83,-63,-87,-76,-72
2280060,-69,-84,-69,-85,-60,-83,-77,-74
2280060,-69,-84,-69,-85,-60,-83,-77,-74
2285391,-68,-82,-69,-83,-62,-80,-77,-74
2294719,-68,-83,-70,-82,-63,-84,-76,-79
2300050,-69,-83,-69,-84,-61,-84,-77,-74
2305378,-68,-84,-70,-82,-61,-82,-75,-74
2305378,-68,-84,-70,-82,-61,-82,-75,-74
2310707,-69,-82,-71,-84,-60,-81,-76,-74
2320039,-71,-82,-70,-85,-62,-80,-74,-74
2325367,-69,-80,-71,-83,-60,-78,-76,-73
2325367,-69,-80,-71,-83,-60,-78,-76,-73
2330696,-71,-82,-71,-83,-61,-81,-76,-75
2330696,-71,-82,-71,-83,-61,-81,-76,-75
2341028,-73,-92,-70,-87,-61,-81,-76,-74
2350358,-69,-80,-68,-79,-62,-79,-76,-75
2355688,-70,-84,-69,-83,-60,-80,-78,-75
2355688,-70,-84,-69,-83,-60,-80,-78,-75
2361018,-72,-82,-69,-82,-59,-80,-76,-74
2370346,-66,-83,-69,-85,-61,-80,-74,-74
2375675,-69,-82,-70,-84,-59,-80,-76,-74
2381004,-71,-82,-69,-83,-60,-84,-75,-75
2381004,-71,-82,-69,-83,-60,-84,-75,-75
2386333,-69,-82,-71,-84,-60,-80,-78,-74
2395665,-69,-83,-70,-81,-58,-83,-77,-74
2400994,-70,-83,-70,-84,-60,-81,-76,-84
2400994,-70,-83,-70,-84,-60,-81,-76,-84
2406325,-65,-83,-68,-84,-60,-82,-77,-74
2415656,-70,-84,-74,-81,-64,-82,-74,-72
2420989,-71,-84,-71,-85,-61,-81,-71,-75
2426319,-70,-84,-72,-84,-62,-80,-74,-75
2426319,-70,-84,-72,-84,-62,-80,-74,-75
2431647,-68,-83,-71,-82,-63,-77,-78,-74
2440977,-70,-79,-69,-83,-60,-79,-75,-75
2446305,-70,-81,-72,-82,-61,-81,-79,-74
2446305,-70,-81,-72,-82,-61,-81,-79,-74
