timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
16354043,-80,-86,-79,-74,-63,-87,-73,-90
16363370,-81,-87,-80,-74,-67,-83,-74,-87
16368697,-81,-89,-77,-74,-66,-84,-74,-86
16368697,-81,-89,-77,-74,-66,-84,-74,-86
16374027,-82,-86,-79,-75,-66,-85,-74,-87
16383354,-82,-87,-79,-74,-67,-84,-74,-86
16388681,-81,-87,-79,-74,-65,-83,-73,-87
16388681,-81,-87,-79,-74,-65,-83,-73,-87
16394009,-82,-87,-80,-74,-65,-84,-73,-88
16403335,-82,-86,-79,-74,-65,-84,-73,-86
16408661,-80,-87,-81,-74,-64,-87,-73,-86
16413987,-82,-87,-76,-74,-65,-83,-74,-88
16413987,-82,-87,-76,-74,-65,-83,-74,-88
16419315,-80,-86,-80,-75,-64,-84,-74,-87
16428642,-80,-86,-80,-75,-64,-84,-73,-86
16433968,-81,-88,-79,-74,-65,-83,-74,-86
16433968,-81,-88,-79,-74,-65,-83,-74,-86
16439298,-82,-89,-80,-75,-66,-82,-75,-86
16448627,-81,-88,-79,-79,-63,-83,-74,-87
16453957,-81,-87,-78,-74,-65,-84,-74,-87
16453957,-81,-87,-78,-74,-65,-84,-74,-87
16459286,-81,-89,-80,-74,-65,-83,-74,-87
16468614,-80,-87,-79,-75,-65,-83,-74,-87
16473940,-83,-89,-79,-75,-65,-84,-70,-85
16479266,-81,-89,-81,-75,-65,-83,-73,-87
16479266,-81,-89,-81,-75,-65,-83,-73,-87
16484594,-82,-87,-80,-75,-64,-83,-72,-86
16493920,-78,-88,-79,-74,-64,-82,-73,-87
16499249,-82,-88,-80,-73,-65,-84,-73,-88
16499249,-82,-88,-80,-73,-65,-84,-73,-88
16504579,-82,-88,-80,-75,-65,-83,-74,-87
16513906,-81,-87,-79,-75,-65,-83,-73,-86
16519235,-80,-89,-78,-74,-65,-83,-73,-86
16519235,-80,-89,-78,-74,-65,-83,-73,-86
16524564,-81,-88,-79,-74,-65,-88,-73,-88
16533890,-80,-89,-79,-74,-65,-83,-75,-87
16539219,-80,-88,-79,-75,-65,-82,-73,-88
16544546,-79,-87,-81,-75,-65,-83,-74,-88
16544546,-79,-87,-81,-75,-65,-83,-74,-88
16549876,-81,-88,-81,-74,-66,-82,-73,-87
16559202,-80,-87,-78,-73,-64,-83,-73,-86
16564529,-81,-87,-79,-75,-65,-83,-72,-84
16564529,-81,-87,-79,-75,-65,-83,-72,-84
16569856,-81,-87,-79,-73,-66,-84,-73,-86
16569856,-81,-87,-79,-73,-66,-84,-73,-86
16580185,-82,-89,-81,-74,-65,-83,-73,-87
16589512,-82,-88,-79,-75,-64,-83,-71,-84
16594839,-82,-88,-78,-76,-64,-86,-73,-87
16594839,-82,-88,-78,-76,-64,-86,-73,-87
16600168,-81,-89,-80,-74,-66,-84,-73,-85
16609497,-81,-88,-80,-75,-64,-83,-70,-86
16614824,-81,-90,-78,-75,-64,-84,-74,-86
16620152,-82,-89,-79,-75,-66,-84,-74,-84
16620152,-82,-89,-79,-75,-66,-84,-74,-84
16625479,-80,-88,-79,-74,-65,-84,-73,-86
16634808,-82,-90,-78,-73,-65,-83,-73,-86
16640135,-79,-88,-79,-75,-65,-83,-73,-86
16640135,-79,-88,-79,-75,-65,-83,-73,-86
