timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
17911327,-63,-86,-56,-85,-61,-71,-70,-85
17916655,-64,-85,-55,-82,-62,-71,-70,-83
17916655,-64,-85,-55,-82,-62,-71,-70,-83
17921983,-63,-86,-56,-83,-60,-73,-69,-86
17931312,-63,-87,-56,-81,-61,-71,-68,-85
17936639,-63,-87,-57,-82,-65,-72,-70,-85
17936639,-63,-87,-57,-82,-65,-72,-70,-85
17941966,-62,-85,-57,-84,-60,-72,-69,-86
17951294,-64,-86,-57,-83,-62,-71,-69,-83
17956620,-62,-86,-56,-84,-62,-72,-70,-85
17961951,-64,-86,-56,-82,-62,-71,-70,-85
17961951,-64,-86,-56,-82,-62,-71,-70,-85
17967279,-64,-86,-57,-83,-60,-71,-70,-84
17976607,-64,-84,-57,-82,-60,-71,-70,-85
17981937,-62,-87,-73,-86,-62,-71,-69,-84
17981937,-62,-87,-73,-86,-62,-71,-69,-84
17987264,-63,-86,-57,-84,-64,-71,-70,-85
17996590,-64,-86,-55,-83,-62,-71,-70,-85
18001918,-63,-86,-56,-84,-62,-71,-69,-85
18001918,-63,-86,-56,-84,-62,-71,-69,-85
18007245,-64,-86,-57,-81,-62,-72,-70,-84
18016575,-63,-86,-56,-81,-62,-71,-70,-84
18021903,-62,-83,-56,-80,-62,-71,-71,-85
18027236,-63,-85,-57,-80,-62,-71,-69,-84
18027236,-63,-85,-57,-80,-62,-71,-69,-84
18032565,-63,-86,-58,-80,-73,-71,-70,-84
18041891,-63,-85,-57,-81,-62,-70,-70,-86
18047218,-61,-88,-57,-81,-62,-72,-70,-83
18047218,-61,-88,-57,-81,-62,-72,-70,-83
18052545,-63,-84,-56,-83,-59,-71,-69,-85
18061872,-63,-85,-57,-81,-60,-71,-70,-85
18067200,-64,-86,-56,-80,-62,-70,-70,-85
18072531,-63,-87,-58,-81,-63,-72,-70,-83
18072531,-63,-87,-58,-81,-63,-72,-70,-83
18077862,-64,-87,-56,-83,-59,-71,-70,-84
18087192,-64,-85,-56,-83,-61,-72,-70,-85
18092520,-72,-88,-56,-83,-62,-71,-70,-84
18097847,-62,-85,-73,-85,-62,-71,-70,-85
18097847,-62,-85,-73,-85,-62,-71,-70,-85
18103174,-73,-85,-56,-85,-62,-71,-70,-84
18112505,-64,-86,-56,-88,-59,-71,-70,-85
18117833,-63,-87,-56,-81,-62,-71,-69,-82
18117833,-63,-87,-56,-81,-62,-71,-69,-82
18123161,-63,-87,-58,-85,-60,-72,-70,-81
18132490,-64,-86,-56,-90,-63,-70,-70,-82
18137817,-59,-87,-56,-84,-62,-71,-70,-86
18143144,-63,-87,-56,-83,-61,-72,-69,-84
18148475,-63,-86,-56,-85,-59,-72,-70,-85
18153803,-63,-85,-56,-81,-61,-73,-74,-86
18159131,-63,-82,-60,-85,-61,-70,-67,-86
18159131,-63,-82,-60,-85,-61,-70,-67,-86
18164458,-64,-91,-57,-85,-62,-72,-67,-85
18173788,-70,-81,-60,-84,-63,-69,-67,-81
18179117,-70,-80,-60,-89,-61,-70,-70,-81
18179117,-70,-80,-60,-89,-61,-70,-70,-81
18184449,-63,-81,-57,-86,-62,-71,-73,-86
18193776,-63,-86,-57,-81,-62,-71,-70,-85
18199103,-64,-86,-56,-81,-59,-71,-70,-86
18204431,-63,-85,-57,-83,-59,-71,-69,-85
